,index,xmin,ymin,xmax,ymax,confidence,class,name,frame
400,0,1369,603,1556,727,0.9206752181053162,2,car,0000000479.tiff
401,1,1336,983,1695,1363,0.9199259281158447,2,car,0000000479.tiff
402,2,352,569,704,961,0.9054356813430786,5,bus,0000000479.tiff
403,3,1136,579,1264,692,0.9009964466094971,2,car,0000000479.tiff
404,4,456,408,538,472,0.8664915561676025,2,car,0000000479.tiff
405,5,687,425,762,484,0.8602492213249207,2,car,0000000479.tiff
406,6,1689,322,1784,358,0.7985643744468689,2,car,0000000479.tiff
407,7,1102,348,1155,392,0.7674850821495056,2,car,0000000479.tiff
408,8,641,350,696,389,0.762665331363678,2,car,0000000479.tiff
409,9,441,337,517,391,0.6656940579414368,2,car,0000000479.tiff
410,10,1099,313,1147,340,0.6386787295341492,2,car,0000000479.tiff
411,12,516,352,578,383,0.6214848160743713,2,car,0000000479.tiff
412,16,752,287,797,340,0.4539887309074402,2,car,0000000479.tiff
413,18,750,286,798,340,0.35686782002449036,5,bus,0000000479.tiff
414,20,114,360,191,402,0.29208680987358093,2,car,0000000479.tiff
415,0,313,590,697,1013,0.9228997230529785,5,bus,0000000480.tiff
416,1,1351,585,1526,704,0.9220978617668152,2,car,0000000480.tiff
417,2,1319,924,1633,1248,0.9106276035308838,2,car,0000000480.tiff
418,3,1129,561,1250,668,0.9031205773353577,2,car,0000000480.tiff
419,4,451,411,535,473,0.855423629283905,2,car,0000000480.tiff
420,5,1101,345,1150,387,0.8048714995384216,2,car,0000000480.tiff
421,6,1689,321,1784,358,0.7927878499031067,2,car,0000000480.tiff
422,7,670,429,759,495,0.7891021966934204,2,car,0000000480.tiff
423,8,636,353,693,390,0.7329812049865723,2,car,0000000480.tiff
424,10,1096,310,1140,337,0.6521481871604919,2,car,0000000480.tiff
425,11,441,338,516,391,0.6518714427947998,2,car,0000000480.tiff
426,12,515,352,579,383,0.5839073061943054,2,car,0000000480.tiff
427,13,751,287,797,341,0.5713694095611572,2,car,0000000480.tiff
428,0,263,609,687,1070,0.9364770650863647,5,bus,0000000481.tiff
429,1,1335,569,1499,679,0.9182596206665039,2,car,0000000481.tiff
430,2,1123,545,1236,644,0.9142662882804871,2,car,0000000481.tiff
431,3,1304,872,1585,1150,0.8957229256629944,2,car,0000000481.tiff
432,4,444,412,530,476,0.862567663192749,2,car,0000000481.tiff
433,5,666,435,754,500,0.8522828817367554,2,car,0000000481.tiff
434,6,1690,321,1784,357,0.791985034942627,2,car,0000000481.tiff
435,7,1093,344,1144,383,0.7491573095321655,2,car,0000000481.tiff
436,8,631,353,689,392,0.7442693710327148,2,car,0000000481.tiff
437,10,436,338,516,391,0.6938274502754211,2,car,0000000481.tiff
438,11,516,354,579,382,0.6095873713493347,2,car,0000000481.tiff
439,12,749,288,797,343,0.5983242392539978,5,bus,0000000481.tiff
440,13,1096,309,1137,335,0.5944233536720276,2,car,0000000481.tiff
441,15,749,288,797,342,0.4663490355014801,2,car,0000000481.tiff
442,0,213,632,680,1150,0.9292349815368652,5,bus,0000000482.tiff
443,1,1319,554,1474,660,0.9180110096931458,2,car,0000000482.tiff
444,2,1114,530,1225,626,0.9131695032119751,2,car,0000000482.tiff
445,3,1292,827,1543,1072,0.8943756222724915,2,car,0000000482.tiff
446,4,439,414,525,478,0.8668963313102722,2,car,0000000482.tiff
447,5,662,443,747,510,0.8549923300743103,2,car,0000000482.tiff
448,6,1690,321,1784,358,0.8035967350006104,2,car,0000000482.tiff
449,7,626,356,680,394,0.7966720461845398,2,car,0000000482.tiff
450,9,1093,343,1140,381,0.694924533367157,2,car,0000000482.tiff
451,10,438,338,517,391,0.6915134787559509,2,car,0000000482.tiff
452,11,516,354,580,383,0.6385592818260193,2,car,0000000482.tiff
453,13,748,289,797,345,0.555388331413269,2,car,0000000482.tiff
454,14,1093,308,1135,334,0.5414391756057739,2,car,0000000482.tiff
455,16,747,288,797,346,0.4759220778942108,5,bus,0000000482.tiff
456,19,113,360,191,401,0.29295259714126587,2,car,0000000482.tiff
457,0,141,660,668,1234,0.938647985458374,5,bus,0000000483.tiff
458,1,1305,537,1453,643,0.921187698841095,2,car,0000000483.tiff
459,2,1280,787,1511,1003,0.9003990888595581,2,car,0000000483.tiff
460,3,1108,517,1213,608,0.897377610206604,2,car,0000000483.tiff
461,4,431,414,519,481,0.8708029389381409,2,car,0000000483.tiff
462,5,653,448,742,519,0.8163198828697205,2,car,0000000483.tiff
463,6,619,357,676,397,0.8077621459960938,2,car,0000000483.tiff
464,7,1690,321,1784,358,0.8066921234130859,2,car,0000000483.tiff
465,9,432,337,517,390,0.7045872807502747,2,car,0000000483.tiff
466,10,516,353,580,382,0.6988549828529358,2,car,0000000483.tiff
467,11,745,290,797,346,0.6953859329223633,5,bus,0000000483.tiff
468,12,1089,339,1135,378,0.6145210862159729,2,car,0000000483.tiff
469,13,745,290,797,345,0.569683849811554,2,car,0000000483.tiff
470,17,1090,307,1132,335,0.42253732681274414,2,car,0000000483.tiff
471,18,113,360,190,403,0.34123530983924866,2,car,0000000483.tiff
472,20,1016,240,1041,264,0.26378947496414185,2,car,0000000483.tiff
473,0,63,689,656,1340,0.9362321496009827,5,bus,0000000484.tiff
474,1,1294,526,1432,622,0.9182693362236023,2,car,0000000484.tiff
475,2,1102,504,1203,591,0.9065192937850952,2,car,0000000484.tiff
476,3,1273,753,1483,944,0.9062926769256592,2,car,0000000484.tiff
477,4,426,419,515,485,0.86451655626297,2,car,0000000484.tiff
478,5,1690,321,1784,358,0.8099555373191833,2,car,0000000484.tiff
479,7,615,361,672,399,0.8026778697967529,2,car,0000000484.tiff
480,8,649,453,736,529,0.796976625919342,2,car,0000000484.tiff
481,9,431,338,517,391,0.7002730965614319,2,car,0000000484.tiff
482,10,515,353,580,383,0.6989645957946777,2,car,0000000484.tiff
483,11,1084,335,1130,372,0.6933839917182922,2,car,0000000484.tiff
484,12,743,291,795,349,0.643151581287384,5,bus,0000000484.tiff
485,14,1086,304,1128,327,0.5977361798286438,2,car,0000000484.tiff
486,16,743,291,794,348,0.4581970274448395,2,car,0000000484.tiff
487,19,113,360,190,403,0.30342501401901245,2,car,0000000484.tiff
488,20,1017,242,1040,265,0.2716560363769531,2,car,0000000484.tiff
489,0,5,722,638,1475,0.9395465850830078,5,bus,0000000485.tiff
490,1,1281,512,1412,607,0.9136237502098083,2,car,0000000485.tiff
491,2,1265,722,1460,896,0.8995354771614075,2,car,0000000485.tiff
492,3,1096,493,1194,576,0.8962656855583191,2,car,0000000485.tiff
493,5,419,422,511,490,0.8486440777778625,2,car,0000000485.tiff
494,6,633,466,729,541,0.8315924406051636,2,car,0000000485.tiff
495,7,1690,322,1784,358,0.8010498881340027,2,car,0000000485.tiff
496,8,1081,333,1127,370,0.7631196975708008,2,car,0000000485.tiff
497,9,609,362,666,402,0.7083542346954346,2,car,0000000485.tiff
498,10,740,292,794,351,0.6849372982978821,5,bus,0000000485.tiff
499,11,428,338,517,391,0.6786308884620667,2,car,0000000485.tiff
500,12,516,353,581,383,0.6558468341827393,2,car,0000000485.tiff
501,14,1086,304,1126,325,0.5647086501121521,2,car,0000000485.tiff
502,18,111,361,191,402,0.27332231402397156,2,car,0000000485.tiff
503,0,1,768,621,1532,0.9287493228912354,5,bus,0000000486.tiff
504,1,1269,503,1395,591,0.9184913635253906,2,car,0000000486.tiff
505,2,1260,693,1440,853,0.9162506461143494,2,car,0000000486.tiff
506,3,1092,482,1185,564,0.8954213261604309,2,car,0000000486.tiff
507,4,414,424,506,490,0.813549816608429,2,car,0000000486.tiff
508,5,1689,322,1784,358,0.8063573837280273,2,car,0000000486.tiff
509,6,620,474,722,551,0.8045002818107605,2,car,0000000486.tiff
510,7,737,293,792,353,0.7381231784820557,5,bus,0000000486.tiff
511,8,1077,327,1123,367,0.7324780821800232,2,car,0000000486.tiff
512,10,602,363,663,405,0.7029337882995605,2,car,0000000486.tiff
513,11,434,338,517,390,0.6614319682121277,2,car,0000000486.tiff
514,12,516,352,581,383,0.6514055132865906,2,car,0000000486.tiff
515,16,1085,303,1122,327,0.43286582827568054,2,car,0000000486.tiff
516,18,111,360,191,403,0.2984013557434082,2,car,0000000486.tiff
517,0,2,817,595,1534,0.9390091896057129,5,bus,0000000487.tiff
518,1,1253,667,1424,814,0.924405574798584,2,car,0000000487.tiff
519,2,1259,491,1377,577,0.9050464630126953,2,car,0000000487.tiff
520,3,1087,473,1176,549,0.8856638669967651,2,car,0000000487.tiff
521,4,611,482,715,563,0.8409692645072937,2,car,0000000487.tiff
522,5,406,427,500,494,0.8248787522315979,2,car,0000000487.tiff
523,6,1690,322,1784,358,0.8015496730804443,2,car,0000000487.tiff
524,7,1073,327,1119,363,0.7607948184013367,2,car,0000000487.tiff
525,8,599,366,657,407,0.7102464437484741,2,car,0000000487.tiff
526,9,736,293,792,355,0.6608797907829285,5,bus,0000000487.tiff
527,10,434,338,517,390,0.6381001472473145,2,car,0000000487.tiff
528,11,517,352,581,383,0.6359792351722717,2,car,0000000487.tiff
529,14,736,293,792,355,0.37692829966545105,2,car,0000000487.tiff
530,15,1083,302,1120,323,0.36637014150619507,2,car,0000000487.tiff
531,18,112,360,191,403,0.2816072702407837,2,car,0000000487.tiff
532,19,1078,307,1119,351,0.27361392974853516,2,car,0000000487.tiff
533,0,1,875,564,1533,0.9392690062522888,5,bus,0000000488.tiff
534,1,1248,483,1363,565,0.9090215563774109,2,car,0000000488.tiff
535,2,1248,643,1409,779,0.8977742195129395,2,car,0000000488.tiff
536,3,1083,464,1167,537,0.8772177696228027,2,car,0000000488.tiff
537,4,399,428,495,499,0.8568205833435059,2,car,0000000488.tiff
538,5,1690,322,1784,358,0.8142186403274536,2,car,0000000488.tiff
539,6,598,489,706,577,0.8122290372848511,2,car,0000000488.tiff
540,7,734,294,790,357,0.7855672240257263,5,bus,0000000488.tiff
541,8,1075,325,1114,359,0.6991441249847412,2,car,0000000488.tiff
542,9,435,338,517,390,0.6625392436981201,2,car,0000000488.tiff
543,10,517,352,581,383,0.6554508805274963,2,car,0000000488.tiff
544,11,595,370,651,409,0.6319339871406555,2,car,0000000488.tiff
545,15,1079,298,1113,320,0.35004138946533203,2,car,0000000488.tiff
546,16,111,361,191,402,0.3234785497188568,2,car,0000000488.tiff
547,0,1244,621,1396,752,0.9162168502807617,2,car,0000000489.tiff
548,1,3,948,526,1533,0.8961649537086487,5,bus,0000000489.tiff
549,2,1239,474,1348,553,0.8943607211112976,2,car,0000000489.tiff
550,3,394,430,491,504,0.8834335803985596,2,car,0000000489.tiff
551,4,1080,450,1160,524,0.8738254904747009,2,car,0000000489.tiff
552,5,589,504,698,591,0.8493545055389404,2,car,0000000489.tiff
553,6,1691,322,1784,358,0.8103603720664978,2,car,0000000489.tiff
554,7,732,296,790,359,0.8087396621704102,5,bus,0000000489.tiff
555,8,590,371,648,411,0.7925737500190735,2,car,0000000489.tiff
556,9,1073,323,1110,357,0.7559439539909363,2,car,0000000489.tiff
557,10,439,338,517,390,0.6518596410751343,2,car,0000000489.tiff
558,11,516,353,582,383,0.6150673627853394,2,car,0000000489.tiff
559,15,111,360,191,401,0.3559393882751465,2,car,0000000489.tiff
560,16,1017,240,1039,265,0.27697980403900146,2,car,0000000489.tiff
561,0,1242,602,1386,724,0.9089895486831665,2,car,0000000490.tiff
562,1,1230,465,1336,542,0.9076957106590271,2,car,0000000490.tiff
563,2,1077,443,1152,512,0.865860641002655,2,car,0000000490.tiff
564,3,386,434,485,506,0.8656342625617981,2,car,0000000490.tiff
565,4,569,515,690,606,0.8139739632606506,2,car,0000000490.tiff
566,5,1691,321,1784,358,0.8082518577575684,2,car,0000000490.tiff
567,6,3,1044,476,1532,0.7960206866264343,5,bus,0000000490.tiff
568,7,728,297,789,362,0.7652469277381897,5,bus,0000000490.tiff
569,8,581,372,644,415,0.7526902556419373,2,car,0000000490.tiff
570,9,429,338,517,390,0.6745727062225342,2,car,0000000490.tiff
571,10,1071,319,1107,355,0.6422860622406006,2,car,0000000490.tiff
572,11,517,352,582,383,0.560388445854187,2,car,0000000490.tiff
573,15,729,297,789,362,0.3654055893421173,2,car,0000000490.tiff
574,16,110,361,191,400,0.30750933289527893,2,car,0000000490.tiff
575,18,1015,243,1038,264,0.2628249526023865,2,car,0000000490.tiff
576,0,1241,583,1375,701,0.9095357060432434,2,car,0000000491.tiff
577,1,1221,459,1323,533,0.895611047744751,2,car,0000000491.tiff
578,2,377,439,478,511,0.8875223994255066,2,car,0000000491.tiff
579,3,1069,441,1145,503,0.8768907785415649,2,car,0000000491.tiff
580,4,552,524,681,622,0.8711651563644409,2,car,0000000491.tiff
581,5,3,1161,414,1533,0.8425343632698059,5,bus,0000000491.tiff
582,6,726,299,786,364,0.8192384243011475,5,bus,0000000491.tiff
583,7,574,372,639,417,0.8124718070030212,2,car,0000000491.tiff
584,8,1691,322,1784,358,0.805808424949646,2,car,0000000491.tiff
585,9,1065,319,1105,353,0.7159990668296814,2,car,0000000491.tiff
586,10,429,338,517,390,0.697478175163269,2,car,0000000491.tiff
587,11,517,353,582,383,0.5349277257919312,2,car,0000000491.tiff
588,16,109,361,191,401,0.39021530747413635,2,car,0000000491.tiff
589,0,1235,567,1365,676,0.912304699420929,2,car,0000000492.tiff
590,1,1213,451,1310,522,0.8912993669509888,2,car,0000000492.tiff
591,2,369,440,473,515,0.877987265586853,2,car,0000000492.tiff
592,3,1066,430,1140,494,0.8480857014656067,2,car,0000000492.tiff
593,4,542,536,671,639,0.830663800239563,2,car,0000000492.tiff
594,5,570,375,634,420,0.8229926228523254,2,car,0000000492.tiff
595,6,1832,1128,2032,1384,0.8162386417388916,2,car,0000000492.tiff
596,7,1691,322,1785,358,0.8137154579162598,2,car,0000000492.tiff
597,8,722,300,785,366,0.8103669285774231,5,bus,0000000492.tiff
598,10,1,1322,298,1533,0.7343122363090515,5,bus,0000000492.tiff
599,11,1061,318,1102,350,0.7239739894866943,2,car,0000000492.tiff
600,12,1974,917,2047,1035,0.700569748878479,2,car,0000000492.tiff
601,13,437,338,518,390,0.6771771311759949,2,car,0000000492.tiff
602,14,516,352,582,384,0.5443484783172607,2,car,0000000492.tiff
603,18,111,360,191,400,0.382641077041626,2,car,0000000492.tiff
604,0,1232,552,1358,655,0.9023681879043579,2,car,0000000493.tiff
605,1,1205,443,1299,512,0.8990293741226196,2,car,0000000493.tiff
606,2,1764,1039,2045,1379,0.8915656208992004,2,car,0000000493.tiff
607,3,361,442,466,520,0.8857657313346863,2,car,0000000493.tiff
608,4,1058,423,1134,485,0.8735425472259521,2,car,0000000493.tiff
609,5,525,552,659,659,0.8505501747131348,2,car,0000000493.tiff
610,6,565,379,629,421,0.8461353778839111,2,car,0000000493.tiff
611,7,719,302,782,369,0.8340325951576233,5,bus,0000000493.tiff
612,8,1901,860,2047,1034,0.8050564527511597,2,car,0000000493.tiff
613,9,1691,321,1785,358,0.8023290634155273,2,car,0000000493.tiff
614,11,432,338,518,390,0.6966879963874817,2,car,0000000493.tiff
615,12,1060,316,1099,348,0.6496304869651794,2,car,0000000493.tiff
616,14,516,353,584,385,0.5153085589408875,2,car,0000000493.tiff
617,16,1342,1146,1819,1535,0.4988973140716553,2,car,0000000493.tiff
618,19,110,360,191,400,0.38284367322921753,2,car,0000000493.tiff
619,0,1312,1051,1712,1472,0.9205904006958008,2,car,0000000494.tiff
620,1,1229,537,1349,637,0.9084084033966064,2,car,0000000494.tiff
621,2,1197,435,1289,503,0.8962453007698059,2,car,0000000494.tiff
622,3,353,446,460,525,0.873672604560852,2,car,0000000494.tiff
623,4,1057,418,1129,476,0.8613715171813965,2,car,0000000494.tiff
624,5,500,567,647,682,0.8603869676589966,2,car,0000000494.tiff
625,6,558,383,624,426,0.854824960231781,2,car,0000000494.tiff
626,7,1709,970,2046,1402,0.8532822132110596,2,car,0000000494.tiff
627,8,715,303,781,371,0.8484716415405273,5,bus,0000000494.tiff
628,9,1838,819,2047,994,0.8466727137565613,2,car,0000000494.tiff
629,10,1690,321,1785,358,0.806398868560791,2,car,0000000494.tiff
630,11,429,338,518,391,0.7199641466140747,2,car,0000000494.tiff
631,12,1059,314,1096,345,0.6811478137969971,2,car,0000000494.tiff
632,13,517,353,584,384,0.649914026260376,2,car,0000000494.tiff
633,18,112,360,190,399,0.3955404460430145,2,car,0000000494.tiff
634,0,1281,973,1622,1319,0.9288719296455383,2,car,0000000495.tiff
635,1,1224,527,1341,619,0.9150107502937317,2,car,0000000495.tiff
636,2,346,451,455,529,0.9001262187957764,2,car,0000000495.tiff
637,3,1190,429,1279,495,0.8871116042137146,2,car,0000000495.tiff
638,4,484,584,634,703,0.8825881481170654,2,car,0000000495.tiff
639,5,551,383,618,428,0.8587546944618225,2,car,0000000495.tiff
640,6,1055,413,1122,469,0.8393688797950745,2,car,0000000495.tiff
641,7,712,305,778,374,0.8385260105133057,5,bus,0000000495.tiff
642,8,1690,322,1784,359,0.7931287288665771,2,car,0000000495.tiff
643,9,1783,776,2047,969,0.7874578237533569,2,car,0000000495.tiff
644,10,428,338,518,391,0.7369401454925537,2,car,0000000495.tiff
645,11,1056,312,1093,343,0.6802973747253418,2,car,0000000495.tiff
646,12,518,353,584,383,0.6454914808273315,2,car,0000000495.tiff
647,13,1657,911,2048,1325,0.6178991794586182,2,car,0000000495.tiff
648,17,111,360,191,399,0.43197721242904663,2,car,0000000495.tiff
649,0,1257,905,1554,1203,0.9369913339614868,2,car,0000000496.tiff
650,1,1222,513,1334,604,0.9023852944374084,2,car,0000000496.tiff
651,2,337,453,447,533,0.895500123500824,2,car,0000000496.tiff
652,3,1184,422,1270,486,0.8900690078735352,2,car,0000000496.tiff
653,4,1734,740,2048,918,0.8586158752441406,2,car,0000000496.tiff
654,5,545,386,613,431,0.8447375297546387,2,car,0000000496.tiff
655,6,461,598,619,730,0.8295934796333313,2,car,0000000496.tiff
656,7,1051,406,1118,461,0.8209583163261414,2,car,0000000496.tiff
657,8,1690,322,1784,359,0.7911591529846191,2,car,0000000496.tiff
658,9,707,308,777,378,0.7667996883392334,5,bus,0000000496.tiff
659,10,428,338,518,391,0.7449105381965637,2,car,0000000496.tiff
660,11,519,353,583,383,0.7182353734970093,2,car,0000000496.tiff
661,12,1052,309,1091,341,0.6797595620155334,2,car,0000000496.tiff
662,14,1614,859,2047,1231,0.5859842896461487,7,truck,0000000496.tiff
663,16,111,360,191,401,0.4857619106769562,2,car,0000000496.tiff
664,17,1615,859,2048,1232,0.47232720255851746,2,car,0000000496.tiff
665,20,705,307,776,378,0.3315546214580536,2,car,0000000496.tiff
666,0,1236,848,1500,1105,0.9238060712814331,2,car,0000000497.tiff
667,1,1220,501,1327,589,0.912458598613739,2,car,0000000497.tiff
668,2,327,458,441,536,0.8784939646720886,2,car,0000000497.tiff
669,3,1177,418,1260,479,0.8780913352966309,2,car,0000000497.tiff
670,4,1690,702,1981,874,0.8691160678863525,2,car,0000000497.tiff
671,5,542,388,608,434,0.8431866765022278,2,car,0000000497.tiff
672,6,1049,396,1112,455,0.8427161574363708,2,car,0000000497.tiff
673,7,427,625,604,762,0.8406424522399902,2,car,0000000497.tiff
674,8,1689,321,1784,359,0.7992868423461914,2,car,0000000497.tiff
675,9,1577,817,1989,1148,0.7564706206321716,2,car,0000000497.tiff
676,10,429,338,518,391,0.7280154228210449,2,car,0000000497.tiff
677,11,702,308,776,381,0.7074897885322571,5,bus,0000000497.tiff
678,12,519,353,583,383,0.7039046883583069,2,car,0000000497.tiff
679,14,1051,305,1087,339,0.6192702651023865,2,car,0000000497.tiff
680,15,702,308,776,381,0.5007213950157166,2,car,0000000497.tiff
681,18,111,360,191,400,0.4157383143901825,2,car,0000000497.tiff
682,0,1216,799,1456,1026,0.9291279911994934,2,car,0000000498.tiff
683,1,1215,492,1321,574,0.9103310704231262,2,car,0000000498.tiff
684,2,1651,674,1914,829,0.9026089906692505,2,car,0000000498.tiff
685,3,1171,411,1251,472,0.8901744484901428,2,car,0000000498.tiff
686,4,321,461,434,540,0.8887445330619812,2,car,0000000498.tiff
687,5,1542,777,1915,1081,0.863442063331604,2,car,0000000498.tiff
688,6,395,646,585,794,0.8578673601150513,2,car,0000000498.tiff
689,7,535,391,604,437,0.8566352725028992,2,car,0000000498.tiff
690,8,699,310,773,383,0.8337284326553345,5,bus,0000000498.tiff
691,9,1045,393,1107,448,0.8336696028709412,2,car,0000000498.tiff
692,10,1690,321,1785,359,0.7951849699020386,2,car,0000000498.tiff
693,11,429,338,518,391,0.7450940012931824,2,car,0000000498.tiff
694,12,520,353,583,382,0.682380199432373,2,car,0000000498.tiff
695,14,1049,303,1085,336,0.6356267929077148,2,car,0000000498.tiff
696,18,112,361,191,400,0.4430612325668335,2,car,0000000498.tiff
697,0,1200,759,1417,958,0.9233309626579285,2,car,0000000499.tiff
698,1,1513,742,1850,1021,0.9003602266311646,2,car,0000000499.tiff
699,2,1214,482,1313,562,0.8982391953468323,2,car,0000000499.tiff
700,3,314,467,427,547,0.8806076049804688,2,car,0000000499.tiff
701,4,1618,651,1856,790,0.8715497255325317,2,car,0000000499.tiff
702,5,1162,407,1243,464,0.8574576377868652,2,car,0000000499.tiff
703,6,696,311,770,385,0.8393353223800659,5,bus,0000000499.tiff
704,7,526,392,597,441,0.8377102017402649,2,car,0000000499.tiff
705,8,1042,392,1102,442,0.8253400325775146,2,car,0000000499.tiff
706,9,360,674,565,831,0.7956132888793945,2,car,0000000499.tiff
707,10,1690,321,1785,358,0.7787613272666931,2,car,0000000499.tiff
708,11,430,338,518,391,0.7490032911300659,2,car,0000000499.tiff
709,12,521,353,584,382,0.6700999736785889,2,car,0000000499.tiff
710,14,1048,300,1083,334,0.626314103603363,2,car,0000000499.tiff
711,17,111,361,190,401,0.4951273500919342,2,car,0000000499.tiff
712,20,39,378,139,425,0.25890082120895386,2,car,0000000499.tiff
713,0,1184,720,1383,901,0.9264180064201355,2,car,0000000500.tiff
714,1,1213,473,1308,549,0.8976276516914368,2,car,0000000500.tiff
715,2,1584,625,1807,758,0.8973761796951294,2,car,0000000500.tiff
716,3,1485,711,1796,969,0.8972597122192383,2,car,0000000500.tiff
717,4,1158,401,1235,458,0.8764533400535583,2,car,0000000500.tiff
718,5,303,468,419,552,0.8662846684455872,2,car,0000000500.tiff
719,6,519,394,592,443,0.8583080768585205,2,car,0000000500.tiff
720,7,321,690,540,873,0.8518401980400085,2,car,0000000500.tiff
721,8,1037,386,1099,436,0.8355317115783691,2,car,0000000500.tiff
722,9,690,313,768,389,0.8345668911933899,5,bus,0000000500.tiff
723,10,1690,321,1784,358,0.7783234715461731,2,car,0000000500.tiff
724,11,429,338,518,391,0.7167127728462219,2,car,0000000500.tiff
725,12,520,354,586,382,0.6572971343994141,2,car,0000000500.tiff
726,14,1046,300,1081,332,0.6091142892837524,2,car,0000000500.tiff
727,17,111,361,190,400,0.4062230587005615,2,car,0000000500.tiff
728,0,1172,685,1357,850,0.9048797488212585,2,car,0000000501.tiff
729,1,1211,465,1303,539,0.8953642845153809,2,car,0000000501.tiff
730,2,273,732,514,922,0.8821350336074829,2,car,0000000501.tiff
731,3,294,474,413,557,0.8746732473373413,2,car,0000000501.tiff
732,4,1460,682,1745,922,0.8720805048942566,2,car,0000000501.tiff
733,5,1554,607,1762,730,0.8689090609550476,2,car,0000000501.tiff
734,6,513,396,585,447,0.8635745644569397,2,car,0000000501.tiff
735,7,686,315,764,392,0.8575219511985779,5,bus,0000000501.tiff
736,8,1152,397,1228,452,0.8544421792030334,2,car,0000000501.tiff
737,9,1030,383,1094,431,0.7954612374305725,2,car,0000000501.tiff
738,10,1690,321,1785,359,0.7872921824455261,2,car,0000000501.tiff
739,11,521,353,586,382,0.7182126045227051,2,car,0000000501.tiff
740,12,431,338,518,390,0.7144995927810669,2,car,0000000501.tiff
741,13,1046,300,1078,331,0.6314337849617004,2,car,0000000501.tiff
742,18,112,361,191,400,0.42897140979766846,2,car,0000000501.tiff
743,0,1437,656,1703,883,0.9100480675697327,2,car,0000000502.tiff
744,1,285,478,405,564,0.9037228226661682,2,car,0000000502.tiff
745,2,1157,656,1332,805,0.8954980969429016,2,car,0000000502.tiff
746,3,1211,458,1297,529,0.8937116861343384,2,car,0000000502.tiff
747,4,1530,585,1724,704,0.8864630460739136,2,car,0000000502.tiff
748,5,1148,393,1221,446,0.8708623647689819,2,car,0000000502.tiff
749,6,506,398,581,450,0.8635486364364624,2,car,0000000502.tiff
750,7,681,318,761,395,0.8546180129051208,5,bus,0000000502.tiff
751,8,1031,376,1090,423,0.7894708514213562,2,car,0000000502.tiff
752,9,1690,322,1785,359,0.765426516532898,2,car,0000000502.tiff
753,10,523,353,587,384,0.7581211924552917,2,car,0000000502.tiff
754,11,427,338,519,391,0.7232751846313477,2,car,0000000502.tiff
755,12,223,767,485,980,0.6712440252304077,2,car,0000000502.tiff
756,13,1044,298,1077,330,0.5786111354827881,2,car,0000000502.tiff
757,18,111,361,190,399,0.39263445138931274,2,car,0000000502.tiff
758,0,1149,628,1308,771,0.911056637763977,2,car,0000000503.tiff
759,1,1417,636,1664,844,0.9058638215065002,2,car,0000000503.tiff
760,2,274,476,399,567,0.8919605016708374,2,car,0000000503.tiff
761,3,1207,449,1293,519,0.8821119666099548,2,car,0000000503.tiff
762,4,500,400,572,452,0.8779338598251343,2,car,0000000503.tiff
763,5,1509,569,1686,680,0.8637731075286865,2,car,0000000503.tiff
764,6,1141,389,1213,441,0.8555793762207031,2,car,0000000503.tiff
765,7,157,808,450,1052,0.8477333784103394,2,car,0000000503.tiff
766,8,523,352,589,384,0.8023189306259155,2,car,0000000503.tiff
767,9,677,319,758,399,0.7907729744911194,5,bus,0000000503.tiff
768,10,1030,374,1088,421,0.7814747095108032,2,car,0000000503.tiff
769,11,1689,322,1785,359,0.7704410552978516,2,car,0000000503.tiff
770,12,425,338,518,390,0.7278494834899902,2,car,0000000503.tiff
771,13,1043,300,1074,327,0.6301169395446777,2,car,0000000503.tiff
772,18,112,361,190,399,0.3710789978504181,2,car,0000000503.tiff
773,0,1397,614,1628,811,0.9169436097145081,2,car,0000000504.tiff
774,1,264,484,390,574,0.8996124267578125,2,car,0000000504.tiff
775,2,1139,604,1287,734,0.8859767317771912,2,car,0000000504.tiff
776,3,1209,441,1287,511,0.8835204243659973,2,car,0000000504.tiff
777,4,494,404,569,456,0.8649057745933533,2,car,0000000504.tiff
778,5,84,851,412,1134,0.8522940874099731,2,car,0000000504.tiff
779,6,1484,551,1654,656,0.8501411080360413,2,car,0000000504.tiff
780,7,1137,383,1207,434,0.840516209602356,2,car,0000000504.tiff
781,8,671,322,755,405,0.8371000289916992,5,bus,0000000504.tiff
782,9,1028,369,1085,415,0.812183141708374,2,car,0000000504.tiff
783,10,524,352,591,383,0.7842303514480591,2,car,0000000504.tiff
784,11,1689,322,1785,359,0.7658360004425049,2,car,0000000504.tiff
785,12,429,337,518,390,0.7066420912742615,2,car,0000000504.tiff
786,13,1038,300,1072,327,0.6261420249938965,2,car,0000000504.tiff
787,18,112,361,190,399,0.39964473247528076,2,car,0000000504.tiff
788,0,0,906,365,1232,0.9083635807037354,2,car,0000000505.tiff
789,1,255,491,381,579,0.8959737420082092,2,car,0000000505.tiff
790,2,1379,595,1596,782,0.8940514922142029,2,car,0000000505.tiff
791,3,1130,584,1271,703,0.8927074074745178,2,car,0000000505.tiff
792,4,1205,434,1284,500,0.890936553478241,2,car,0000000505.tiff
793,5,1465,539,1621,639,0.8818013072013855,2,car,0000000505.tiff
794,6,1130,380,1201,429,0.8637247085571289,2,car,0000000505.tiff
795,7,666,324,751,409,0.8546560406684875,5,bus,0000000505.tiff
796,8,488,407,563,459,0.8429121971130371,2,car,0000000505.tiff
797,9,1026,367,1083,410,0.7845273613929749,2,car,0000000505.tiff
