,index,xmin,ymin,xmax,ymax,confidence,class,name,frame
400,7,450,343,517,392,0.5660867691040039,2,car,0000000488.tiff
401,8,1072,310,1116,358,0.5649505257606506,2,car,0000000488.tiff
402,9,521,353,582,384,0.5351015329360962,2,car,0000000488.tiff
403,10,733,297,789,358,0.5218503475189209,5,bus,0000000488.tiff
404,0,1237,475,1349,552,0.8660043478012085,2,car,0000000489.tiff
405,1,587,501,697,590,0.8031411170959473,2,car,0000000489.tiff
406,2,1079,450,1159,521,0.7977753281593323,2,car,0000000489.tiff
407,3,1245,620,1399,754,0.7881924510002136,2,car,0000000489.tiff
408,4,393,431,490,506,0.7682487368583679,2,car,0000000489.tiff
409,5,594,372,642,411,0.6732423901557922,2,car,0000000489.tiff
410,6,450,343,517,392,0.5944642424583435,2,car,0000000489.tiff
411,7,521,354,583,384,0.5725606083869934,2,car,0000000489.tiff
412,8,731,298,787,359,0.5483529567718506,5,bus,0000000489.tiff
413,9,1071,308,1112,355,0.5247918963432312,2,car,0000000489.tiff
414,11,729,297,789,357,0.3282935917377472,2,car,0000000489.tiff
415,0,1227,466,1338,541,0.8668011426925659,2,car,0000000490.tiff
416,1,1081,445,1153,512,0.830073893070221,2,car,0000000490.tiff
417,2,385,436,485,507,0.826439380645752,2,car,0000000490.tiff
418,3,1248,600,1387,722,0.8073216080665588,2,car,0000000490.tiff
419,4,566,516,685,607,0.8057155013084412,2,car,0000000490.tiff
420,5,583,376,635,416,0.6058386564254761,2,car,0000000490.tiff
421,6,450,343,517,392,0.6051226854324341,2,car,0000000490.tiff
422,7,520,353,583,385,0.567885160446167,2,car,0000000490.tiff
423,8,1070,306,1109,353,0.5452496409416199,2,car,0000000490.tiff
424,9,724,299,786,364,0.5139825344085693,5,bus,0000000490.tiff
425,13,9,1038,467,1530,0.2662287950515747,5,bus,0000000490.tiff
426,0,1219,458,1324,529,0.87936931848526,2,car,0000000491.tiff
427,1,554,529,682,624,0.840725302696228,2,car,0000000491.tiff
428,2,1244,585,1376,699,0.8313437104225159,2,car,0000000491.tiff
429,3,380,441,483,509,0.8169306516647339,2,car,0000000491.tiff
430,4,1071,437,1147,500,0.8104405403137207,2,car,0000000491.tiff
431,5,1065,313,1106,353,0.6542465090751648,2,car,0000000491.tiff
432,6,574,380,630,419,0.6439195275306702,2,car,0000000491.tiff
433,7,723,300,784,367,0.626210629940033,5,bus,0000000491.tiff
434,8,448,342,517,392,0.5483837723731995,2,car,0000000491.tiff
435,9,521,353,583,385,0.47953280806541443,2,car,0000000491.tiff
436,0,1209,450,1312,521,0.8632466197013855,2,car,0000000492.tiff
437,1,542,537,664,639,0.8251335620880127,2,car,0000000492.tiff
438,2,372,445,475,517,0.7918748259544373,2,car,0000000492.tiff
439,3,1072,431,1140,492,0.7886641621589661,2,car,0000000492.tiff
440,4,569,381,629,420,0.6567917466163635,2,car,0000000492.tiff
441,5,1233,565,1365,681,0.6536716222763062,2,car,0000000492.tiff
442,7,1063,304,1103,349,0.6100294589996338,2,car,0000000492.tiff
443,8,448,343,517,392,0.5381789207458496,2,car,0000000492.tiff
444,9,521,354,582,385,0.5009036660194397,2,car,0000000492.tiff
445,11,720,304,779,368,0.4567296802997589,5,bus,0000000492.tiff
446,0,1197,442,1306,513,0.8578028082847595,2,car,0000000493.tiff
447,2,363,447,470,520,0.8060003519058228,2,car,0000000493.tiff
448,3,1234,547,1357,657,0.8029660582542419,2,car,0000000493.tiff
449,4,1060,422,1131,484,0.7784667015075684,2,car,0000000493.tiff
450,5,565,381,626,423,0.7230302095413208,2,car,0000000493.tiff
451,7,522,550,654,659,0.6786289215087891,2,car,0000000493.tiff
452,8,447,341,515,392,0.580581784248352,2,car,0000000493.tiff
453,9,1061,302,1100,346,0.5345442891120911,2,car,0000000493.tiff
454,10,522,354,581,385,0.48820963501930237,2,car,0000000493.tiff
455,11,717,305,778,370,0.468544065952301,5,bus,0000000493.tiff
456,12,1901,858,2048,1024,0.40869104862213135,2,car,0000000493.tiff
457,0,1193,434,1289,501,0.8783695101737976,2,car,0000000494.tiff
458,1,355,450,460,521,0.8350183367729187,2,car,0000000494.tiff
459,2,1229,539,1346,639,0.8148588538169861,2,car,0000000494.tiff
460,3,1223,1051,1715,1474,0.7892597913742065,2,car,0000000494.tiff
461,4,1058,415,1127,474,0.7821794152259827,2,car,0000000494.tiff
462,5,500,568,642,683,0.7234521508216858,2,car,0000000494.tiff
463,6,558,384,621,429,0.6857432126998901,2,car,0000000494.tiff
464,7,1715,971,2043,1418,0.5960636138916016,2,car,0000000494.tiff
465,8,446,341,515,393,0.5403691530227661,2,car,0000000494.tiff
466,9,713,306,776,370,0.5378926992416382,5,bus,0000000494.tiff
467,10,522,354,582,385,0.49411672353744507,2,car,0000000494.tiff
468,11,1055,310,1097,343,0.4910464286804199,2,car,0000000494.tiff
469,13,1840,814,2046,987,0.4021376669406891,2,car,0000000494.tiff
470,0,349,452,455,524,0.8615093231201172,2,car,0000000495.tiff
471,1,1185,429,1279,493,0.8473395705223083,2,car,0000000495.tiff
472,2,1207,974,1624,1327,0.8007489442825317,2,car,0000000495.tiff
473,3,1059,410,1121,467,0.7914355993270874,2,car,0000000495.tiff
474,4,1233,524,1339,624,0.7727550864219666,2,car,0000000495.tiff
475,5,476,585,631,702,0.7633954882621765,2,car,0000000495.tiff
476,6,551,387,616,430,0.707225501537323,2,car,0000000495.tiff
477,7,1784,778,2048,953,0.6223187446594238,2,car,0000000495.tiff
478,8,446,342,515,393,0.5746655464172363,2,car,0000000495.tiff
479,9,1054,309,1092,343,0.5364042520523071,2,car,0000000495.tiff
480,10,1980,842,2048,960,0.5286558866500854,2,car,0000000495.tiff
481,11,1658,907,2046,1330,0.4993060529232025,7,truck,0000000495.tiff
482,12,522,354,585,385,0.4856010973453522,2,car,0000000495.tiff
483,14,1657,907,2046,1327,0.4175175130367279,2,car,0000000495.tiff
484,15,708,306,775,373,0.41667845845222473,5,bus,0000000495.tiff
485,0,1181,426,1274,486,0.8830358982086182,2,car,0000000496.tiff
486,1,337,457,449,533,0.8560110926628113,2,car,0000000496.tiff
487,2,1052,401,1119,462,0.8168935179710388,2,car,0000000496.tiff
488,3,1226,512,1334,607,0.7413972020149231,2,car,0000000496.tiff
489,4,1185,902,1551,1205,0.7408487200737,2,car,0000000496.tiff
490,5,545,388,611,433,0.7201707363128662,2,car,0000000496.tiff
491,6,1509,858,2045,1234,0.6370000839233398,7,truck,0000000496.tiff
492,7,1051,307,1090,343,0.6128803491592407,2,car,0000000496.tiff
493,8,457,600,619,731,0.5760135054588318,2,car,0000000496.tiff
494,9,1733,742,2047,902,0.5708863139152527,2,car,0000000496.tiff
495,10,447,342,515,393,0.5348604917526245,2,car,0000000496.tiff
496,11,521,354,585,385,0.4667406380176544,2,car,0000000496.tiff
497,12,706,308,772,377,0.3901805579662323,5,bus,0000000496.tiff
498,14,1896,796,2046,915,0.3434641361236572,2,car,0000000496.tiff
499,0,1174,418,1260,479,0.881797730922699,2,car,0000000497.tiff
500,1,1048,395,1112,455,0.8608399629592896,2,car,0000000497.tiff
501,2,328,461,444,538,0.8490927219390869,2,car,0000000497.tiff
502,3,1186,846,1500,1108,0.8312633037567139,2,car,0000000497.tiff
503,4,1219,500,1327,589,0.8100156784057617,2,car,0000000497.tiff
504,5,1570,817,1984,1157,0.786829948425293,2,car,0000000497.tiff
505,6,539,388,607,437,0.7729364037513733,2,car,0000000497.tiff
506,7,431,623,601,762,0.6034432053565979,2,car,0000000497.tiff
507,8,447,342,514,393,0.5530884861946106,2,car,0000000497.tiff
508,9,1050,305,1088,342,0.5346376895904541,2,car,0000000497.tiff
509,10,1775,720,1983,874,0.5220714211463928,2,car,0000000497.tiff
510,11,519,353,590,387,0.5076177716255188,2,car,0000000497.tiff
511,13,698,309,770,380,0.38453438878059387,2,car,0000000497.tiff
512,0,1549,776,1918,1084,0.8862900137901306,2,car,0000000498.tiff
513,1,1167,409,1252,471,0.8798795938491821,2,car,0000000498.tiff
514,2,1219,494,1322,577,0.8548434972763062,2,car,0000000498.tiff
515,3,319,464,433,541,0.84185791015625,2,car,0000000498.tiff
516,4,1042,392,1108,448,0.8239057064056396,2,car,0000000498.tiff
517,5,1644,672,1915,833,0.7812330722808838,2,car,0000000498.tiff
518,6,1191,799,1457,1026,0.7615922689437866,2,car,0000000498.tiff
519,7,532,386,601,440,0.665123701095581,2,car,0000000498.tiff
520,8,396,645,580,792,0.5567550659179688,2,car,0000000498.tiff
521,9,697,310,771,381,0.5420010685920715,5,bus,0000000498.tiff
522,10,447,342,514,393,0.5300764441490173,2,car,0000000498.tiff
523,11,519,353,591,387,0.4691660404205322,2,car,0000000498.tiff
524,12,1049,300,1087,339,0.45440664887428284,2,car,0000000498.tiff
525,13,402,648,574,793,0.3758006691932678,7,truck,0000000498.tiff
526,0,1514,741,1855,1024,0.8766608834266663,2,car,0000000499.tiff
527,1,313,465,428,546,0.8277720212936401,2,car,0000000499.tiff
528,2,1608,650,1857,796,0.8149133920669556,2,car,0000000499.tiff
529,3,1219,485,1314,566,0.8108372092247009,2,car,0000000499.tiff
530,4,1162,409,1242,464,0.7732601761817932,2,car,0000000499.tiff
531,5,1037,389,1105,442,0.7528548240661621,2,car,0000000499.tiff
532,6,524,391,594,442,0.7307690382003784,2,car,0000000499.tiff
533,7,1193,760,1420,957,0.7021023631095886,2,car,0000000499.tiff
534,8,358,673,567,833,0.5323613286018372,7,truck,0000000499.tiff
535,9,518,353,587,388,0.5250065326690674,2,car,0000000499.tiff
536,10,447,342,514,393,0.5249558687210083,2,car,0000000499.tiff
537,11,697,314,766,381,0.41515329480171204,5,bus,0000000499.tiff
538,13,360,674,558,835,0.33096328377723694,2,car,0000000499.tiff
539,15,1046,292,1084,336,0.26857510209083557,2,car,0000000499.tiff
540,16,696,316,766,385,0.2638748586177826,7,truck,0000000499.tiff
541,0,1485,711,1798,970,0.8700147271156311,2,car,0000000500.tiff
542,1,1156,403,1236,458,0.8489617705345154,2,car,0000000500.tiff
543,2,302,467,423,545,0.8227684497833252,2,car,0000000500.tiff
544,3,1215,476,1307,549,0.8208051919937134,2,car,0000000500.tiff
545,4,1581,627,1808,757,0.8201906085014343,2,car,0000000500.tiff
546,5,1172,723,1385,900,0.7778210639953613,2,car,0000000500.tiff
547,6,1037,387,1100,438,0.7176488637924194,2,car,0000000500.tiff
548,7,518,352,586,388,0.6359251737594604,2,car,0000000500.tiff
549,8,521,398,586,445,0.629826545715332,2,car,0000000500.tiff
550,9,322,692,540,880,0.6089921593666077,2,car,0000000500.tiff
551,10,448,343,514,393,0.5368551015853882,2,car,0000000500.tiff
552,11,1045,293,1080,333,0.4127081334590912,2,car,0000000500.tiff
553,12,688,316,764,390,0.4065706729888916,2,car,0000000500.tiff
554,14,1509,638,1805,872,0.36812624335289,2,car,0000000500.tiff
555,17,689,315,765,390,0.2590816915035248,5,bus,0000000500.tiff
556,0,1459,683,1750,924,0.8887230753898621,2,car,0000000501.tiff
557,1,1150,396,1227,450,0.8635081648826599,2,car,0000000501.tiff
558,2,1216,465,1302,540,0.8150830268859863,2,car,0000000501.tiff
559,3,1164,686,1359,849,0.8050032258033752,2,car,0000000501.tiff
560,4,1555,607,1762,732,0.7851008772850037,2,car,0000000501.tiff
561,5,295,472,414,559,0.7836872935295105,2,car,0000000501.tiff
562,6,1035,380,1096,429,0.7648842334747314,2,car,0000000501.tiff
563,7,518,354,586,388,0.6603938937187195,2,car,0000000501.tiff
564,8,516,397,579,447,0.6174259781837463,2,car,0000000501.tiff
565,9,276,720,515,928,0.5760121941566467,7,truck,0000000501.tiff
566,10,447,343,514,393,0.5706943869590759,2,car,0000000501.tiff
567,11,1044,294,1079,331,0.44170671701431274,2,car,0000000501.tiff
568,13,685,318,760,396,0.3883223533630371,2,car,0000000501.tiff
569,14,686,317,763,393,0.37923818826675415,5,bus,0000000501.tiff
570,0,1438,655,1709,883,0.8767698407173157,2,car,0000000502.tiff
571,1,286,475,403,560,0.8629618883132935,2,car,0000000502.tiff
572,2,1147,392,1223,446,0.839034378528595,2,car,0000000502.tiff
573,3,1213,457,1297,529,0.8359135389328003,2,car,0000000502.tiff
574,4,1526,589,1725,708,0.7990846037864685,2,car,0000000502.tiff
575,5,507,399,580,452,0.7622607946395874,2,car,0000000502.tiff
576,6,1035,373,1094,423,0.7570816278457642,2,car,0000000502.tiff
577,7,1159,656,1331,803,0.7410888671875,2,car,0000000502.tiff
578,8,522,354,587,387,0.667316734790802,2,car,0000000502.tiff
579,9,446,342,515,393,0.6057145595550537,2,car,0000000502.tiff
580,10,221,767,486,983,0.5113421082496643,2,car,0000000502.tiff
581,11,679,319,759,400,0.5055651068687439,5,bus,0000000502.tiff
582,12,222,765,483,981,0.4221022427082062,7,truck,0000000502.tiff
583,13,1044,289,1077,330,0.4117671549320221,2,car,0000000502.tiff
584,0,1415,634,1663,843,0.8796354532241821,2,car,0000000503.tiff
585,1,1142,629,1310,768,0.8471696376800537,2,car,0000000503.tiff
586,2,275,476,397,565,0.8425447344779968,2,car,0000000503.tiff
587,3,1211,453,1293,520,0.8394557237625122,2,car,0000000503.tiff
588,4,1509,569,1685,684,0.8178615570068359,2,car,0000000503.tiff
589,5,1028,369,1090,420,0.800925076007843,2,car,0000000503.tiff
590,6,1138,390,1214,440,0.7738727331161499,2,car,0000000503.tiff
591,7,500,401,574,457,0.7521140575408936,2,car,0000000503.tiff
592,8,675,322,755,405,0.6586582064628601,5,bus,0000000503.tiff
593,9,524,354,588,388,0.6376760601997375,2,car,0000000503.tiff
594,10,446,341,515,393,0.6175804734230042,2,car,0000000503.tiff
595,11,155,798,456,1053,0.4712033271789551,2,car,0000000503.tiff
596,12,1042,286,1076,326,0.4101026654243469,2,car,0000000503.tiff
597,16,155,791,453,1051,0.3091418445110321,7,truck,0000000503.tiff
598,0,1208,443,1289,510,0.8869507908821106,2,car,0000000504.tiff
599,1,1397,615,1630,813,0.8639950156211853,2,car,0000000504.tiff
600,2,266,484,394,575,0.8270430564880371,2,car,0000000504.tiff
601,3,1135,606,1287,736,0.8144243955612183,2,car,0000000504.tiff
602,4,671,324,750,411,0.7943719029426575,5,bus,0000000504.tiff
603,5,1028,368,1083,415,0.7878206968307495,2,car,0000000504.tiff
604,6,1488,555,1653,657,0.7856897115707397,2,car,0000000504.tiff
605,7,84,857,416,1135,0.7573390603065491,2,car,0000000504.tiff
606,8,1134,386,1207,435,0.74611496925354,2,car,0000000504.tiff
607,9,494,404,568,457,0.7404259443283081,2,car,0000000504.tiff
608,10,448,343,517,392,0.577610969543457,2,car,0000000504.tiff
609,11,529,354,591,387,0.5450106263160706,2,car,0000000504.tiff
610,12,1040,288,1073,324,0.43227434158325195,2,car,0000000504.tiff
611,13,1430,557,1656,748,0.3621622622013092,2,car,0000000504.tiff
612,0,1379,594,1594,779,0.8594092130661011,2,car,0000000505.tiff
613,1,1127,584,1269,706,0.8499517440795898,2,car,0000000505.tiff
614,2,1207,433,1281,500,0.8411024212837219,2,car,0000000505.tiff
615,3,256,487,383,578,0.8410901427268982,2,car,0000000505.tiff
616,4,1460,544,1624,639,0.8004608750343323,2,car,0000000505.tiff
617,5,667,326,749,412,0.761258065700531,5,bus,0000000505.tiff
618,6,1131,382,1202,431,0.7597742676734924,2,car,0000000505.tiff
619,7,488,407,558,458,0.7477336525917053,2,car,0000000505.tiff
620,8,1025,363,1080,410,0.7282050848007202,2,car,0000000505.tiff
621,9,1,903,365,1230,0.7028225660324097,2,car,0000000505.tiff
622,10,448,343,517,392,0.5612701177597046,2,car,0000000505.tiff
623,11,536,357,594,385,0.5124151110649109,2,car,0000000505.tiff
624,12,1039,285,1072,324,0.4727766811847687,2,car,0000000505.tiff
625,0,1363,574,1567,753,0.8698022365570068,2,car,0000000506.tiff
626,1,243,490,376,586,0.8507848381996155,2,car,0000000506.tiff
627,2,1205,428,1278,493,0.8420903086662292,2,car,0000000506.tiff
628,3,1124,565,1252,679,0.8165934085845947,2,car,0000000506.tiff
629,4,1442,527,1599,622,0.7865636944770813,2,car,0000000506.tiff
630,5,1,971,307,1347,0.7718237638473511,2,car,0000000506.tiff
631,6,662,327,749,416,0.7434972524642944,5,bus,0000000506.tiff
632,7,483,407,551,465,0.7350872755050659,2,car,0000000506.tiff
633,8,1126,378,1196,424,0.734278678894043,2,car,0000000506.tiff
634,9,1026,360,1077,406,0.684009313583374,2,car,0000000506.tiff
635,10,449,343,516,392,0.5599337816238403,2,car,0000000506.tiff
636,11,532,356,596,384,0.5028434991836548,2,car,0000000506.tiff
637,12,1038,283,1070,320,0.44707515835762024,2,car,0000000506.tiff
638,0,236,499,365,588,0.8823680877685547,2,car,0000000507.tiff
639,1,1346,559,1540,729,0.8767589330673218,2,car,0000000507.tiff
640,2,1202,422,1277,485,0.8402424454689026,2,car,0000000507.tiff
641,3,1123,373,1190,422,0.8001830577850342,2,car,0000000507.tiff
642,4,655,330,745,421,0.7973210215568542,5,bus,0000000507.tiff
643,5,1430,518,1575,602,0.7944585680961609,2,car,0000000507.tiff
644,6,470,407,549,469,0.7941528558731079,2,car,0000000507.tiff
645,7,1113,538,1238,654,0.7835612297058105,2,car,0000000507.tiff
646,8,1021,356,1075,402,0.7514418959617615,2,car,0000000507.tiff
647,9,0,1047,246,1484,0.5830613374710083,2,car,0000000507.tiff
648,10,447,343,515,393,0.576079249382019,2,car,0000000507.tiff
649,11,530,356,597,385,0.5356504321098328,2,car,0000000507.tiff
650,12,1031,287,1069,320,0.5133250951766968,2,car,0000000507.tiff
651,13,1802,1134,2031,1393,0.3729468882083893,2,car,0000000507.tiff
652,0,217,498,359,600,0.8725479245185852,2,car,0000000508.tiff
653,1,1334,547,1516,706,0.8536022305488586,2,car,0000000508.tiff
654,2,1201,415,1273,474,0.83798748254776,2,car,0000000508.tiff
655,3,1411,502,1547,585,0.8223547339439392,2,car,0000000508.tiff
656,4,1,1144,158,1491,0.8047127723693848,2,car,0000000508.tiff
657,5,1119,371,1182,415,0.7953639030456543,2,car,0000000508.tiff
658,6,1021,357,1069,397,0.780634880065918,2,car,0000000508.tiff
659,7,462,410,543,471,0.7704733610153198,2,car,0000000508.tiff
660,8,1108,525,1225,634,0.7175589203834534,2,car,0000000508.tiff
661,9,445,340,515,394,0.6165928244590759,2,car,0000000508.tiff
662,10,647,330,740,426,0.6148233413696289,5,bus,0000000508.tiff
663,11,535,356,597,386,0.5940092206001282,2,car,0000000508.tiff
664,12,1031,286,1066,318,0.4478805661201477,2,car,0000000508.tiff
665,0,1320,534,1492,684,0.8610291481018066,2,car,0000000509.tiff
666,1,214,505,351,605,0.8607019782066345,2,car,0000000509.tiff
667,2,1101,514,1213,613,0.8145443797111511,2,car,0000000509.tiff
668,3,457,415,537,474,0.8037442564964294,2,car,0000000509.tiff
669,4,1200,409,1268,468,0.7946775555610657,2,car,0000000509.tiff
670,5,1395,497,1528,580,0.7859553694725037,2,car,0000000509.tiff
671,6,1019,353,1069,394,0.757683515548706,2,car,0000000509.tiff
672,7,1116,367,1178,411,0.7550158500671387,2,car,0000000509.tiff
673,8,447,342,516,393,0.6161503195762634,2,car,0000000509.tiff
674,9,642,332,738,428,0.5778505206108093,5,bus,0000000509.tiff
675,10,540,356,598,386,0.5565605163574219,2,car,0000000509.tiff
676,11,1676,994,2040,1345,0.5160974264144897,2,car,0000000509.tiff
677,12,1028,286,1065,317,0.4527422785758972,2,car,0000000509.tiff
678,13,0,1282,55,1511,0.3307757079601288,2,car,0000000509.tiff
679,15,1675,991,2038,1345,0.31218090653419495,7,truck,0000000509.tiff
680,0,1305,521,1469,663,0.847900390625,2,car,0000000510.tiff
681,1,201,510,343,611,0.8426215648651123,2,car,0000000510.tiff
682,2,1195,404,1265,461,0.8132159113883972,2,car,0000000510.tiff
683,3,1384,487,1504,565,0.796386182308197,2,car,0000000510.tiff
684,4,1096,497,1202,595,0.7846421003341675,2,car,0000000510.tiff
685,5,446,421,532,478,0.7567151784896851,2,car,0000000510.tiff
686,6,1112,362,1174,408,0.7485709190368652,2,car,0000000510.tiff
687,7,1017,348,1070,390,0.7461959719657898,2,car,0000000510.tiff
688,8,634,335,735,435,0.691127359867096,5,bus,0000000510.tiff
689,9,445,340,515,393,0.6669915914535522,2,car,0000000510.tiff
690,10,542,355,601,386,0.5572802424430847,2,car,0000000510.tiff
691,11,1628,937,2026,1245,0.5376619100570679,7,truck,0000000510.tiff
692,12,1027,284,1063,315,0.4225624203681946,2,car,0000000510.tiff
693,14,1626,940,2031,1246,0.3553115129470825,2,car,0000000510.tiff
694,0,190,516,333,620,0.8538370728492737,2,car,0000000511.tiff
695,1,1192,403,1262,457,0.8474847674369812,2,car,0000000511.tiff
696,2,1109,358,1169,404,0.7707272171974182,2,car,0000000511.tiff
697,3,440,426,527,483,0.755866527557373,2,car,0000000511.tiff
698,4,1092,486,1192,577,0.7491959929466248,2,car,0000000511.tiff
699,5,1367,473,1486,547,0.7253917455673218,2,car,0000000511.tiff
700,6,448,341,516,392,0.6835345029830933,2,car,0000000511.tiff
701,7,1584,881,1950,1152,0.6569268107414246,2,car,0000000511.tiff
702,8,1293,509,1448,646,0.6545789837837219,2,car,0000000511.tiff
703,9,1018,345,1063,386,0.6318052411079407,2,car,0000000511.tiff
704,10,544,353,609,388,0.5585612058639526,2,car,0000000511.tiff
705,11,625,344,730,439,0.5272443890571594,5,bus,0000000511.tiff
706,13,1027,278,1063,313,0.31966009736061096,2,car,0000000511.tiff
707,0,1541,836,1875,1086,0.8764262795448303,2,car,0000000512.tiff
708,1,176,521,326,625,0.8516711592674255,2,car,0000000512.tiff
709,2,1189,393,1256,448,0.8169216513633728,2,car,0000000512.tiff
710,3,432,427,518,487,0.7995489835739136,2,car,0000000512.tiff
711,4,1284,498,1431,631,0.7977461814880371,2,car,0000000512.tiff
712,5,1104,358,1162,399,0.7912178635597229,2,car,0000000512.tiff
713,6,1352,466,1467,536,0.7810605764389038,2,car,0000000512.tiff
714,7,1086,476,1180,564,0.7607016563415527,2,car,0000000512.tiff
715,8,449,342,516,392,0.712759792804718,2,car,0000000512.tiff
716,9,545,353,616,390,0.652891218662262,2,car,0000000512.tiff
717,10,1017,338,1060,382,0.6217285394668579,2,car,0000000512.tiff
718,12,618,347,725,448,0.37906384468078613,5,bus,0000000512.tiff
719,13,617,347,723,449,0.35767069458961487,7,truck,0000000512.tiff
720,14,1026,280,1060,312,0.3550291359424591,2,car,0000000512.tiff
721,15,620,347,724,449,0.3006652891635895,2,car,0000000512.tiff
722,0,1507,793,1810,1017,0.8971782922744751,2,car,0000000513.tiff
723,1,163,521,317,632,0.8269140124320984,2,car,0000000513.tiff
724,2,1076,458,1174,546,0.813862144947052,2,car,0000000513.tiff
725,3,1101,358,1156,395,0.7972392439842224,2,car,0000000513.tiff
726,4,1188,387,1254,443,0.7631471753120422,2,car,0000000513.tiff
727,5,424,430,513,490,0.762561559677124,2,car,0000000513.tiff
728,6,445,339,515,393,0.6983924508094788,2,car,0000000513.tiff
729,7,1347,458,1451,529,0.6733517050743103,2,car,0000000513.tiff
730,8,549,353,615,389,0.6245406866073608,2,car,0000000513.tiff
731,9,1269,492,1418,617,0.6123498678207397,7,truck,0000000513.tiff
732,10,1015,337,1059,379,0.6105725765228271,2,car,0000000513.tiff
733,11,1272,492,1416,613,0.6068099141120911,2,car,0000000513.tiff
734,12,606,347,716,454,0.48354455828666687,7,truck,0000000513.tiff
735,14,613,349,720,455,0.3088999390602112,5,bus,0000000513.tiff
736,0,1477,753,1750,963,0.8694091439247131,2,car,0000000514.tiff
737,1,1075,452,1165,529,0.8315967917442322,2,car,0000000514.tiff
738,2,153,529,308,637,0.7889875769615173,2,car,0000000514.tiff
739,4,1094,354,1152,394,0.7484307885169983,2,car,0000000514.tiff
740,5,1188,384,1251,436,0.7404423952102661,2,car,0000000514.tiff
741,6,1337,451,1436,518,0.7076534032821655,2,car,0000000514.tiff
742,7,417,430,502,494,0.691308319568634,2,car,0000000514.tiff
743,8,1262,475,1397,599,0.6887267827987671,2,car,0000000514.tiff
744,9,445,340,515,393,0.6789783835411072,2,car,0000000514.tiff
745,10,1012,336,1057,373,0.6056991815567017,2,car,0000000514.tiff
746,11,553,353,611,390,0.5961998701095581,2,car,0000000514.tiff
747,12,607,351,715,462,0.5336707234382629,7,truck,0000000514.tiff
748,13,605,353,715,466,0.309904009103775,5,bus,0000000514.tiff
749,15,1022,277,1058,311,0.29919400811195374,2,car,0000000514.tiff
750,0,1447,725,1699,913,0.8814202547073364,2,car,0000000515.tiff
751,2,1070,446,1157,521,0.8371332883834839,2,car,0000000515.tiff
752,3,137,533,300,646,0.8277724981307983,2,car,0000000515.tiff
753,4,408,433,495,501,0.8082509636878967,2,car,0000000515.tiff
754,5,1093,350,1151,388,0.751926600933075,2,car,0000000515.tiff
755,6,1318,440,1420,506,0.7368319034576416,2,car,0000000515.tiff
756,7,596,354,709,466,0.7068014144897461,5,bus,0000000515.tiff
757,8,1188,381,1250,432,0.7017347812652588,2,car,0000000515.tiff
758,9,446,340,515,393,0.6825920343399048,2,car,0000000515.tiff
759,10,1010,335,1056,371,0.6486575603485107,2,car,0000000515.tiff
760,11,1255,468,1385,585,0.6291959285736084,2,car,0000000515.tiff
761,12,554,353,610,388,0.5217247009277344,2,car,0000000515.tiff
762,15,1025,279,1053,309,0.28027504682540894,2,car,0000000515.tiff
763,0,1418,696,1658,869,0.8899945616722107,2,car,0000000516.tiff
764,1,124,538,285,653,0.8427928686141968,2,car,0000000516.tiff
765,2,1182,377,1246,426,0.8286411166191101,2,car,0000000516.tiff
766,3,1069,440,1147,510,0.8286287188529968,2,car,0000000516.tiff
767,4,1256,1073,1662,1518,0.8212360739707947,2,car,0000000516.tiff
768,5,398,438,489,504,0.7962880730628967,2,car,0000000516.tiff
769,6,1240,464,1370,576,0.7690841555595398,2,car,0000000516.tiff
770,7,1093,346,1146,385,0.742668628692627,2,car,0000000516.tiff
771,8,446,340,514,393,0.6847292184829712,2,car,0000000516.tiff
772,9,1317,433,1409,499,0.6783820390701294,2,car,0000000516.tiff
773,10,1011,333,1053,368,0.6760229468345642,2,car,0000000516.tiff
774,11,583,358,705,471,0.5614216327667236,5,bus,0000000516.tiff
775,12,1023,279,1052,308,0.34888410568237305,2,car,0000000516.tiff
776,13,555,354,611,389,0.32464155554771423,2,car,0000000516.tiff
777,14,585,357,706,474,0.3064661920070648,7,truck,0000000516.tiff
778,0,1400,670,1614,831,0.8786196708679199,2,car,0000000517.tiff
779,1,106,545,273,663,0.8747867941856384,2,car,0000000517.tiff
780,2,1178,372,1240,421,0.8170595765113831,2,car,0000000517.tiff
781,3,1239,989,1576,1354,0.8065637350082397,2,car,0000000517.tiff
782,4,1237,459,1358,562,0.7656735777854919,2,car,0000000517.tiff
783,5,1064,429,1140,497,0.7605687975883484,2,car,0000000517.tiff
784,6,390,440,484,508,0.7532787919044495,2,car,0000000517.tiff
785,7,446,340,514,393,0.7066295146942139,2,car,0000000517.tiff
786,8,1012,333,1051,365,0.693048894405365,2,car,0000000517.tiff
787,9,1308,430,1398,488,0.6827546954154968,2,car,0000000517.tiff
788,10,1091,342,1141,381,0.6727452874183655,2,car,0000000517.tiff
789,11,578,361,700,476,0.6643016338348389,5,bus,0000000517.tiff
790,12,1883,1124,2040,1320,0.40330299735069275,2,car,0000000517.tiff
791,0,1366,644,1585,801,0.9022787809371948,2,car,0000000518.tiff
792,1,1213,923,1511,1224,0.8835297226905823,2,car,0000000518.tiff
793,2,570,363,697,487,0.8382208943367004,5,bus,0000000518.tiff
794,3,94,553,268,672,0.8364013433456421,2,car,0000000518.tiff
795,4,1055,419,1136,490,0.810580849647522,2,car,0000000518.tiff
796,5,1233,455,1345,551,0.7958261370658875,2,car,0000000518.tiff
