,index,xmin,ymin,xmax,ymax,confidence,class,name,frame
730,7,1054,406,1117,460,0.8294852375984192,2,car,0000000496.tiff
731,8,465,602,621,728,0.755573034286499,2,car,0000000496.tiff
732,9,1692,320,1786,359,0.6774505376815796,2,car,0000000496.tiff
733,10,446,336,517,393,0.6486798524856567,2,car,0000000496.tiff
734,11,1054,306,1090,341,0.6013035178184509,2,car,0000000496.tiff
735,12,517,352,584,385,0.5230811238288879,2,car,0000000496.tiff
736,13,115,359,193,396,0.4580188989639282,2,car,0000000496.tiff
737,18,0,400,33,440,0.4386523365974426,2,car,0000000496.tiff
738,20,1614,857,2048,1224,0.41027575731277466,7,truck,0000000496.tiff
739,21,1488,325,1541,365,0.4066580533981323,2,car,0000000496.tiff
740,22,1616,857,2048,1223,0.40547212958335876,2,car,0000000496.tiff
741,23,50,378,153,417,0.366818368434906,2,car,0000000496.tiff
742,24,1059,289,1092,311,0.30229929089546204,2,car,0000000496.tiff
743,25,1643,313,1710,349,0.3006809949874878,2,car,0000000496.tiff
744,0,1234,850,1500,1104,0.9250802397727966,2,car,0000000497.tiff
745,1,328,458,439,537,0.8880150318145752,2,car,0000000497.tiff
746,2,1221,500,1328,591,0.8853344321250916,2,car,0000000497.tiff
747,3,1690,704,1979,873,0.8837441205978394,2,car,0000000497.tiff
748,4,1177,419,1260,479,0.8836764693260193,2,car,0000000497.tiff
749,5,704,309,774,379,0.8512744307518005,5,bus,0000000497.tiff
750,6,540,389,608,436,0.8345760107040405,2,car,0000000497.tiff
751,7,1051,399,1111,452,0.8330015540122986,2,car,0000000497.tiff
752,8,425,624,605,761,0.7924056649208069,2,car,0000000497.tiff
753,9,1691,320,1786,359,0.6794903874397278,2,car,0000000497.tiff
754,10,1580,818,1988,1150,0.647257924079895,2,car,0000000497.tiff
755,11,1051,309,1088,339,0.6432658433914185,2,car,0000000497.tiff
756,12,443,336,518,393,0.619742751121521,2,car,0000000497.tiff
757,13,517,352,585,385,0.5567013025283813,2,car,0000000497.tiff
758,17,116,359,193,396,0.4359568953514099,2,car,0000000497.tiff
759,18,1490,325,1541,365,0.4341900646686554,2,car,0000000497.tiff
760,19,0,400,33,440,0.43007510900497437,2,car,0000000497.tiff
761,21,48,378,146,417,0.40903913974761963,2,car,0000000497.tiff
762,23,1061,287,1091,306,0.3567759692668915,2,car,0000000497.tiff
763,24,1642,313,1711,351,0.3067501485347748,2,car,0000000497.tiff
764,0,1653,674,1912,830,0.8938767313957214,2,car,0000000498.tiff
765,1,1215,801,1456,1023,0.8910118341445923,2,car,0000000498.tiff
766,2,1220,492,1322,575,0.8885037302970886,2,car,0000000498.tiff
767,3,320,459,433,542,0.8815960884094238,2,car,0000000498.tiff
768,4,1171,413,1252,471,0.8779377937316895,2,car,0000000498.tiff
769,5,698,310,771,382,0.863230288028717,5,bus,0000000498.tiff
770,6,1543,779,1917,1079,0.8581840991973877,2,car,0000000498.tiff
771,7,400,646,587,793,0.8523350358009338,2,car,0000000498.tiff
772,8,1047,396,1108,448,0.8264853954315186,2,car,0000000498.tiff
773,9,534,391,603,438,0.8245823979377747,2,car,0000000498.tiff
774,10,1692,320,1786,359,0.6685925126075745,2,car,0000000498.tiff
775,11,440,336,518,392,0.650646448135376,2,car,0000000498.tiff
776,12,1049,306,1086,336,0.6430796980857849,2,car,0000000498.tiff
777,13,518,352,586,384,0.6175472736358643,2,car,0000000498.tiff
778,16,116,359,194,397,0.5004979372024536,2,car,0000000498.tiff
779,18,1492,326,1540,364,0.4493587017059326,2,car,0000000498.tiff
780,20,47,378,144,417,0.4232676923274994,2,car,0000000498.tiff
781,21,0,401,33,440,0.4199616014957428,2,car,0000000498.tiff
782,24,1057,288,1089,307,0.33837977051734924,2,car,0000000498.tiff
783,25,1435,315,1495,350,0.26894113421440125,2,car,0000000498.tiff
784,26,1644,313,1711,348,0.26014474034309387,2,car,0000000498.tiff
785,27,865,243,884,262,0.25848984718322754,2,car,0000000498.tiff
786,0,360,672,565,832,0.9121667742729187,2,car,0000000499.tiff
787,1,1617,649,1856,792,0.8923489451408386,2,car,0000000499.tiff
788,2,310,463,426,549,0.882073163986206,2,car,0000000499.tiff
789,3,1220,481,1315,563,0.8777541518211365,2,car,0000000499.tiff
790,4,1199,760,1420,957,0.8734737038612366,2,car,0000000499.tiff
791,5,694,312,768,385,0.8557436466217041,5,bus,0000000499.tiff
792,6,526,392,594,440,0.8428608179092407,2,car,0000000499.tiff
793,7,1163,405,1243,462,0.8425187468528748,2,car,0000000499.tiff
794,8,1043,392,1103,442,0.837536096572876,2,car,0000000499.tiff
795,9,1517,742,1851,1019,0.7730202674865723,2,car,0000000499.tiff
796,10,1692,320,1786,359,0.6593161225318909,2,car,0000000499.tiff
797,11,442,336,517,392,0.655371367931366,2,car,0000000499.tiff
798,12,1048,303,1083,333,0.6522566676139832,2,car,0000000499.tiff
799,13,517,351,586,384,0.6350411176681519,2,car,0000000499.tiff
800,18,0,400,33,440,0.4477936923503876,2,car,0000000499.tiff
801,19,1489,325,1541,365,0.42959681153297424,2,car,0000000499.tiff
802,20,115,360,193,396,0.4210965633392334,2,car,0000000499.tiff
803,22,46,377,145,418,0.34731006622314453,2,car,0000000499.tiff
804,0,1576,623,1804,759,0.8966407179832458,2,car,0000000500.tiff
805,1,323,695,541,872,0.8917173743247986,2,car,0000000500.tiff
806,2,1182,720,1384,898,0.8904117941856384,2,car,0000000500.tiff
807,3,1212,473,1308,550,0.8885984420776367,2,car,0000000500.tiff
808,4,1158,402,1236,457,0.8717886805534363,2,car,0000000500.tiff
809,5,689,313,766,388,0.8545035719871521,5,bus,0000000500.tiff
810,6,519,394,591,443,0.8472129106521606,2,car,0000000500.tiff
811,7,301,465,420,557,0.8470618724822998,2,car,0000000500.tiff
812,8,1037,388,1099,437,0.8316103219985962,2,car,0000000500.tiff
813,9,1484,710,1797,965,0.6722918748855591,2,car,0000000500.tiff
814,10,446,338,519,393,0.6644522547721863,2,car,0000000500.tiff
815,11,517,352,585,383,0.6177443861961365,2,car,0000000500.tiff
816,12,1692,320,1786,359,0.6176803708076477,2,car,0000000500.tiff
817,13,1047,302,1080,331,0.6052230596542358,2,car,0000000500.tiff
818,16,0,400,33,440,0.4336751103401184,2,car,0000000500.tiff
819,17,115,359,193,396,0.42844438552856445,2,car,0000000500.tiff
820,20,44,378,146,419,0.37211209535598755,2,car,0000000500.tiff
821,22,1489,324,1541,364,0.3060324490070343,2,car,0000000500.tiff
822,23,1052,285,1083,306,0.2851956784725189,2,car,0000000500.tiff
823,0,277,730,514,925,0.9049149751663208,2,car,0000000501.tiff
824,1,1212,467,1303,539,0.8840247988700867,2,car,0000000501.tiff
825,2,294,471,411,557,0.8815276026725769,2,car,0000000501.tiff
826,3,1170,685,1357,847,0.8743222951889038,2,car,0000000501.tiff
827,4,1152,396,1227,451,0.8654098510742188,2,car,0000000501.tiff
828,5,1548,607,1763,730,0.8607040643692017,2,car,0000000501.tiff
829,6,687,315,761,391,0.8555670976638794,5,bus,0000000501.tiff
830,7,513,396,586,447,0.8358993530273438,2,car,0000000501.tiff
831,8,1039,382,1093,430,0.816149115562439,2,car,0000000501.tiff
832,9,1462,680,1747,923,0.7484436631202698,2,car,0000000501.tiff
833,10,518,351,586,384,0.6459728479385376,2,car,0000000501.tiff
834,11,1692,320,1786,359,0.6403352618217468,2,car,0000000501.tiff
835,12,448,338,519,393,0.6301442980766296,2,car,0000000501.tiff
836,13,1045,300,1079,330,0.608477771282196,2,car,0000000501.tiff
837,18,115,360,193,396,0.4154130518436432,2,car,0000000501.tiff
838,20,0,399,33,440,0.3783298432826996,2,car,0000000501.tiff
839,21,45,378,145,419,0.36640071868896484,2,car,0000000501.tiff
840,23,1492,324,1541,363,0.3231068253517151,2,car,0000000501.tiff
841,24,1049,284,1081,306,0.31296586990356445,2,car,0000000501.tiff
842,0,282,477,404,563,0.8987743258476257,2,car,0000000502.tiff
843,1,1212,457,1298,530,0.894128143787384,2,car,0000000502.tiff
844,2,1526,586,1721,704,0.8844475746154785,2,car,0000000502.tiff
845,3,1148,393,1220,445,0.8626559972763062,2,car,0000000502.tiff
846,4,683,318,760,395,0.8461077213287354,5,bus,0000000502.tiff
847,5,509,397,582,450,0.8411285877227783,2,car,0000000502.tiff
848,6,223,766,487,981,0.8380228281021118,2,car,0000000502.tiff
849,7,1033,378,1090,424,0.8080030679702759,2,car,0000000502.tiff
850,8,1438,656,1704,880,0.8046378493309021,2,car,0000000502.tiff
851,9,1160,656,1331,806,0.7762737274169922,2,car,0000000502.tiff
852,10,521,351,588,385,0.7404050827026367,2,car,0000000502.tiff
853,11,1692,321,1787,359,0.6708409786224365,2,car,0000000502.tiff
854,12,440,336,518,392,0.6224128007888794,2,car,0000000502.tiff
855,14,1043,295,1077,328,0.5197983384132385,2,car,0000000502.tiff
856,20,0,400,33,440,0.4023502469062805,2,car,0000000502.tiff
857,21,1490,325,1541,364,0.3606434762477875,2,car,0000000502.tiff
858,22,116,359,193,396,0.35763585567474365,2,car,0000000502.tiff
859,23,1049,280,1079,306,0.3410644233226776,2,car,0000000502.tiff
860,24,47,377,146,418,0.33797013759613037,2,car,0000000502.tiff
861,25,1644,312,1712,349,0.2583138346672058,2,car,0000000502.tiff
862,0,157,810,451,1051,0.8799728155136108,2,car,0000000503.tiff
863,1,1502,569,1683,678,0.8759450912475586,2,car,0000000503.tiff
864,2,274,478,397,568,0.8650884628295898,2,car,0000000503.tiff
865,3,499,400,572,454,0.8644886016845703,2,car,0000000503.tiff
866,4,1141,386,1212,440,0.8460258841514587,2,car,0000000503.tiff
867,5,1209,450,1292,519,0.8442814946174622,2,car,0000000503.tiff
868,6,1419,633,1664,845,0.8235867619514465,2,car,0000000503.tiff
869,7,1150,628,1308,769,0.8159388899803162,2,car,0000000503.tiff
870,8,1030,375,1088,421,0.7995511889457703,2,car,0000000503.tiff
871,9,677,321,757,399,0.7802643775939941,5,bus,0000000503.tiff
872,10,524,351,590,386,0.7696977853775024,2,car,0000000503.tiff
873,11,1692,320,1787,359,0.66402268409729,2,car,0000000503.tiff
874,12,443,336,517,392,0.6508597135543823,2,car,0000000503.tiff
875,13,1040,299,1074,328,0.6023314595222473,2,car,0000000503.tiff
876,18,0,400,33,440,0.4000982344150543,2,car,0000000503.tiff
877,19,116,360,193,396,0.36674392223358154,2,car,0000000503.tiff
878,21,46,378,148,418,0.31309667229652405,2,car,0000000503.tiff
879,23,866,245,884,263,0.29843205213546753,2,car,0000000503.tiff
880,24,1046,281,1077,299,0.28694242238998413,2,car,0000000503.tiff
881,25,1492,325,1540,364,0.2858865559101105,2,car,0000000503.tiff
882,0,85,856,411,1133,0.9198086857795715,2,car,0000000504.tiff
883,1,1397,612,1629,811,0.9089486002922058,2,car,0000000504.tiff
884,2,263,484,389,576,0.8842795491218567,2,car,0000000504.tiff
885,3,1209,443,1288,510,0.8796421885490417,2,car,0000000504.tiff
886,4,1137,383,1207,434,0.8690072894096375,2,car,0000000504.tiff
887,5,1475,555,1652,657,0.8679831624031067,2,car,0000000504.tiff
888,6,672,322,754,405,0.8631076216697693,5,bus,0000000504.tiff
889,7,493,403,568,456,0.8604101538658142,2,car,0000000504.tiff
890,8,1027,371,1085,415,0.8206627368927002,2,car,0000000504.tiff
891,9,526,350,591,385,0.7898998856544495,2,car,0000000504.tiff
892,10,1138,603,1286,735,0.789150595664978,2,car,0000000504.tiff
893,11,1693,320,1787,359,0.6571789383888245,2,car,0000000504.tiff
894,12,441,336,518,392,0.65705806016922,2,car,0000000504.tiff
895,13,1038,291,1073,325,0.644787073135376,2,car,0000000504.tiff
896,14,1141,602,1290,737,0.4453703463077545,7,truck,0000000504.tiff
897,20,0,399,33,440,0.38374772667884827,2,car,0000000504.tiff
898,21,116,360,193,395,0.3572682738304138,2,car,0000000504.tiff
899,23,1491,325,1540,363,0.2902281880378723,2,car,0000000504.tiff
900,24,46,378,145,418,0.25785011053085327,2,car,0000000504.tiff
901,0,1,901,366,1229,0.9185089468955994,2,car,0000000505.tiff
902,1,1379,594,1597,782,0.9184267520904541,2,car,0000000505.tiff
903,2,666,323,750,409,0.8844711184501648,5,bus,0000000505.tiff
904,3,1207,435,1284,499,0.876748263835907,2,car,0000000505.tiff
905,4,253,486,382,581,0.8727580904960632,2,car,0000000505.tiff
906,5,485,406,563,458,0.8642100095748901,2,car,0000000505.tiff
907,6,1132,379,1199,429,0.8585526347160339,2,car,0000000505.tiff
908,7,1463,542,1621,639,0.8416314125061035,2,car,0000000505.tiff
909,8,1023,368,1082,411,0.8252862095832825,2,car,0000000505.tiff
910,9,1130,582,1270,706,0.8141661882400513,2,car,0000000505.tiff
911,10,527,351,592,384,0.7917866110801697,2,car,0000000505.tiff
912,11,1035,293,1071,324,0.6884302496910095,2,car,0000000505.tiff
913,12,442,336,517,392,0.6634684205055237,2,car,0000000505.tiff
914,13,1692,320,1787,359,0.652195930480957,2,car,0000000505.tiff
915,16,0,400,33,440,0.35696840286254883,2,car,0000000505.tiff
916,17,116,360,192,396,0.35553503036499023,2,car,0000000505.tiff
917,20,1492,325,1541,363,0.3189951479434967,2,car,0000000505.tiff
918,22,866,244,885,264,0.2904387414455414,2,car,0000000505.tiff
919,0,1363,576,1567,751,0.9196497201919556,2,car,0000000506.tiff
920,1,0,970,312,1350,0.9192150235176086,2,car,0000000506.tiff
921,2,1443,527,1596,620,0.8941523432731628,2,car,0000000506.tiff
922,3,660,325,749,412,0.8842225670814514,5,bus,0000000506.tiff
923,4,1203,427,1281,492,0.8813247680664062,2,car,0000000506.tiff
924,5,244,488,374,586,0.8714151382446289,2,car,0000000506.tiff
925,6,479,407,557,461,0.8495014905929565,2,car,0000000506.tiff
926,7,1129,376,1194,424,0.8454243540763855,2,car,0000000506.tiff
927,8,528,350,593,384,0.7806707620620728,2,car,0000000506.tiff
928,9,1885,1227,1996,1418,0.7349631786346436,2,car,0000000506.tiff
929,10,1024,363,1077,405,0.7132828235626221,2,car,0000000506.tiff
930,11,1122,562,1255,676,0.6931561827659607,2,car,0000000506.tiff
931,12,1034,295,1069,321,0.692162811756134,2,car,0000000506.tiff
932,13,442,336,518,392,0.6684405207633972,2,car,0000000506.tiff
933,14,1692,320,1786,359,0.6401401162147522,2,car,0000000506.tiff
934,17,0,399,34,440,0.39079052209854126,2,car,0000000506.tiff
935,19,116,360,192,396,0.3487848937511444,2,car,0000000506.tiff
936,22,1493,325,1540,363,0.2943810224533081,2,car,0000000506.tiff
937,0,1347,560,1540,729,0.9159541130065918,2,car,0000000507.tiff
938,1,1206,422,1279,485,0.9157876372337341,2,car,0000000507.tiff
939,2,0,1054,240,1471,0.9141354560852051,2,car,0000000507.tiff
940,3,234,495,367,591,0.9025189876556396,2,car,0000000507.tiff
941,4,656,326,747,416,0.8824881315231323,5,bus,0000000507.tiff
942,5,1428,517,1568,604,0.8809555172920227,2,car,0000000507.tiff
943,6,1114,542,1239,654,0.8640888333320618,2,car,0000000507.tiff
944,7,1121,375,1188,421,0.8629099130630493,2,car,0000000507.tiff
945,8,470,409,551,466,0.8594518303871155,2,car,0000000507.tiff
946,9,531,351,597,385,0.792863667011261,2,car,0000000507.tiff
947,10,1022,359,1073,401,0.7891281843185425,2,car,0000000507.tiff
948,11,1801,1137,2022,1394,0.7276766896247864,2,car,0000000507.tiff
949,12,445,335,517,392,0.6734244227409363,2,car,0000000507.tiff
950,13,1693,320,1786,358,0.6237059831619263,2,car,0000000507.tiff
951,14,1032,294,1067,321,0.5877648591995239,2,car,0000000507.tiff
952,17,0,399,34,440,0.38290491700172424,2,car,0000000507.tiff
953,21,116,360,193,395,0.301368772983551,2,car,0000000507.tiff
954,22,1489,325,1541,363,0.29310348629951477,2,car,0000000507.tiff
955,0,1331,546,1515,704,0.9158568382263184,2,car,0000000508.tiff
956,1,1202,413,1274,474,0.8992486000061035,2,car,0000000508.tiff
957,2,1,1150,159,1489,0.8834977149963379,2,car,0000000508.tiff
958,3,1107,528,1225,632,0.8824052810668945,2,car,0000000508.tiff
959,4,464,411,546,470,0.8748587965965271,2,car,0000000508.tiff
960,5,221,497,359,600,0.8728548884391785,2,car,0000000508.tiff
961,6,1411,504,1546,588,0.8710011839866638,2,car,0000000508.tiff
962,7,1117,370,1183,416,0.8671083450317383,2,car,0000000508.tiff
963,8,648,329,744,420,0.8607066869735718,5,bus,0000000508.tiff
964,9,1019,355,1070,396,0.8395708799362183,2,car,0000000508.tiff
965,10,533,352,598,385,0.7758002877235413,2,car,0000000508.tiff
966,11,446,336,517,391,0.7026481032371521,2,car,0000000508.tiff
967,12,1730,1056,2041,1405,0.6597745418548584,2,car,0000000508.tiff
968,13,1031,289,1065,318,0.6291393637657166,2,car,0000000508.tiff
969,14,1694,320,1786,358,0.5793236494064331,2,car,0000000508.tiff
970,19,0,400,33,440,0.3365960717201233,2,car,0000000508.tiff
971,21,1493,326,1540,363,0.27296897768974304,2,car,0000000508.tiff
972,22,115,360,193,396,0.2705179452896118,2,car,0000000508.tiff
973,0,1320,534,1491,683,0.9111950993537903,2,car,0000000509.tiff
974,1,211,504,348,605,0.8887636065483093,2,car,0000000509.tiff
975,2,1202,409,1268,467,0.8779051899909973,2,car,0000000509.tiff
976,3,456,417,541,473,0.872979998588562,2,car,0000000509.tiff
977,4,642,331,742,426,0.8634026050567627,5,bus,0000000509.tiff
978,5,1394,496,1525,576,0.8621925115585327,2,car,0000000509.tiff
979,6,1117,367,1178,411,0.8547049760818481,2,car,0000000509.tiff
980,7,1018,352,1068,393,0.8295682668685913,2,car,0000000509.tiff
981,8,0,1281,56,1515,0.8155332207679749,2,car,0000000509.tiff
982,9,535,351,601,386,0.7725644707679749,2,car,0000000509.tiff
983,10,1101,513,1213,611,0.7270094156265259,2,car,0000000509.tiff
984,11,446,336,517,391,0.6836366653442383,2,car,0000000509.tiff
985,12,1029,291,1062,318,0.6373664140701294,2,car,0000000509.tiff
986,13,1694,320,1786,359,0.5786961317062378,2,car,0000000509.tiff
987,14,1671,996,2036,1349,0.5315196514129639,7,truck,0000000509.tiff
988,20,1672,997,2035,1346,0.3974270224571228,2,car,0000000509.tiff
989,21,0,400,33,439,0.3776749074459076,2,car,0000000509.tiff
990,22,1492,326,1540,364,0.3345610201358795,2,car,0000000509.tiff
991,23,115,360,193,395,0.3246227502822876,2,car,0000000509.tiff
992,24,45,379,160,419,0.3057786524295807,2,car,0000000509.tiff
993,25,866,246,883,266,0.25774702429771423,2,car,0000000509.tiff
994,0,198,510,340,610,0.9108266234397888,2,car,0000000510.tiff
995,1,1306,521,1470,663,0.9080589413642883,2,car,0000000510.tiff
996,2,634,334,738,434,0.8705214858055115,5,bus,0000000510.tiff
997,3,449,422,532,477,0.8680004477500916,2,car,0000000510.tiff
998,4,1382,484,1505,562,0.8623369932174683,2,car,0000000510.tiff
999,5,1198,404,1265,459,0.8518914580345154,2,car,0000000510.tiff
1000,6,1113,364,1172,406,0.8266458511352539,2,car,0000000510.tiff
1001,7,1014,350,1067,389,0.8145144581794739,2,car,0000000510.tiff
1002,8,1096,500,1202,592,0.8013837933540344,2,car,0000000510.tiff
1003,9,1622,937,2034,1247,0.7668078541755676,2,car,0000000510.tiff
1004,10,538,352,605,386,0.7616708278656006,2,car,0000000510.tiff
1005,11,445,336,517,391,0.6894821524620056,2,car,0000000510.tiff
1006,12,1693,320,1786,359,0.6136800050735474,2,car,0000000510.tiff
1007,15,1030,278,1063,312,0.5317297577857971,2,car,0000000510.tiff
1008,19,1491,326,1541,364,0.3424830436706543,2,car,0000000510.tiff
1009,20,115,360,194,395,0.34181463718414307,2,car,0000000510.tiff
1010,21,0,399,33,439,0.334009051322937,2,car,0000000510.tiff
1011,22,46,378,166,419,0.32424214482307434,2,car,0000000510.tiff
1012,23,867,246,884,266,0.2905125916004181,2,car,0000000510.tiff
1013,0,1296,510,1451,645,0.8920121788978577,2,car,0000000511.tiff
1014,1,188,515,332,618,0.8847081661224365,2,car,0000000511.tiff
1015,2,441,425,524,481,0.8740323185920715,2,car,0000000511.tiff
1016,3,630,337,733,440,0.8675390481948853,5,bus,0000000511.tiff
1017,4,1368,472,1486,553,0.8591891527175903,2,car,0000000511.tiff
1018,5,1198,399,1263,452,0.8560921549797058,2,car,0000000511.tiff
1019,6,1014,347,1065,385,0.8253660202026367,2,car,0000000511.tiff
1020,7,1110,359,1168,402,0.8227744102478027,2,car,0000000511.tiff
1021,8,1091,488,1194,577,0.7961450219154358,2,car,0000000511.tiff
1022,9,1578,886,1954,1158,0.7616680264472961,2,car,0000000511.tiff
1023,10,540,353,607,386,0.7524816989898682,2,car,0000000511.tiff
1024,11,448,338,519,391,0.7043531537055969,2,car,0000000511.tiff
1025,13,1025,286,1059,314,0.6315638422966003,2,car,0000000511.tiff
1026,14,1694,320,1786,359,0.6167332530021667,2,car,0000000511.tiff
1027,18,115,360,194,395,0.35041192173957825,2,car,0000000511.tiff
1028,20,46,378,168,419,0.3137079179286957,2,car,0000000511.tiff
1029,21,1495,326,1540,362,0.30619511008262634,2,car,0000000511.tiff
1030,22,1006,237,1025,258,0.2726951837539673,2,car,0000000511.tiff
1031,23,0,400,33,440,0.2658720910549164,2,car,0000000511.tiff
1032,24,866,245,884,267,0.25355198979377747,2,car,0000000511.tiff
1033,0,176,518,323,626,0.9035833477973938,2,car,0000000512.tiff
1034,1,1283,498,1434,628,0.8842120170593262,2,car,0000000512.tiff
1035,2,434,427,519,486,0.8833704590797424,2,car,0000000512.tiff
1036,3,1358,465,1465,538,0.8676847815513611,2,car,0000000512.tiff
1037,4,1087,478,1183,562,0.8645888566970825,2,car,0000000512.tiff
1038,5,1195,393,1258,444,0.8602288365364075,2,car,0000000512.tiff
1039,6,1543,836,1877,1082,0.8594185709953308,2,car,0000000512.tiff
1040,7,621,338,728,443,0.8579080700874329,5,bus,0000000512.tiff
1041,8,1105,356,1162,398,0.8216606974601746,2,car,0000000512.tiff
1042,9,1012,346,1062,382,0.7825778126716614,2,car,0000000512.tiff
1043,10,542,353,612,389,0.770127534866333,2,car,0000000512.tiff
1044,12,445,336,517,392,0.6925952434539795,2,car,0000000512.tiff
1045,13,1693,320,1786,359,0.640335738658905,2,car,0000000512.tiff
1046,14,1022,286,1056,312,0.6126995086669922,2,car,0000000512.tiff
1047,19,1494,325,1541,362,0.31237953901290894,2,car,0000000512.tiff
1048,20,47,379,166,419,0.2848500907421112,2,car,0000000512.tiff
1049,21,115,360,194,394,0.28311312198638916,2,car,0000000512.tiff
1050,22,0,400,33,439,0.26617059111595154,2,car,0000000512.tiff
1051,0,163,524,314,633,0.9063121676445007,2,car,0000000513.tiff
1052,1,1274,488,1415,613,0.8884031176567078,2,car,0000000513.tiff
1053,2,1190,388,1254,439,0.8678629994392395,2,car,0000000513.tiff
1054,3,423,431,513,489,0.8585596084594727,2,car,0000000513.tiff
1055,4,1345,457,1452,529,0.857289731502533,2,car,0000000513.tiff
1056,5,612,341,720,450,0.8475582599639893,5,bus,0000000513.tiff
1057,6,1508,795,1810,1018,0.8345887660980225,2,car,0000000513.tiff
1058,7,1101,354,1158,395,0.8292052745819092,2,car,0000000513.tiff
1059,8,1014,344,1059,379,0.7761290669441223,2,car,0000000513.tiff
1060,9,1081,466,1173,547,0.7737749218940735,2,car,0000000513.tiff
1061,10,543,354,614,389,0.7449555397033691,2,car,0000000513.tiff
1062,11,446,337,518,392,0.7023999094963074,2,car,0000000513.tiff
1063,13,1694,320,1786,359,0.6361932158470154,2,car,0000000513.tiff
1064,14,1023,282,1055,309,0.6037234663963318,2,car,0000000513.tiff
1065,17,1494,325,1541,362,0.3502562344074249,2,car,0000000513.tiff
1066,20,116,360,193,394,0.27278679609298706,2,car,0000000513.tiff
1067,21,46,379,167,419,0.2653089165687561,2,car,0000000513.tiff
1068,22,866,246,884,266,0.2527260184288025,2,car,0000000513.tiff
1069,0,1188,382,1252,435,0.881730318069458,2,car,0000000514.tiff
1070,1,1263,478,1400,598,0.8806338310241699,2,car,0000000514.tiff
1071,2,150,532,304,641,0.8805066347122192,2,car,0000000514.tiff
1072,3,1476,757,1751,963,0.8710999488830566,2,car,0000000514.tiff
1073,4,606,346,714,458,0.8605825304985046,5,bus,0000000514.tiff
1074,6,1095,352,1153,392,0.845546305179596,2,car,0000000514.tiff
1075,7,1335,447,1436,519,0.8420126438140869,2,car,0000000514.tiff
1076,8,415,433,504,495,0.8223950266838074,2,car,0000000514.tiff
1077,9,1076,456,1165,534,0.7994374632835388,2,car,0000000514.tiff
1078,10,1013,338,1057,375,0.755691647529602,2,car,0000000514.tiff
1079,11,547,353,611,390,0.7262459993362427,2,car,0000000514.tiff
1080,12,447,336,518,392,0.71612149477005,2,car,0000000514.tiff
1081,13,1693,320,1786,359,0.6493740677833557,2,car,0000000514.tiff
1082,15,1021,281,1053,307,0.6091621518135071,2,car,0000000514.tiff
1083,17,1492,325,1541,363,0.4130498468875885,2,car,0000000514.tiff
1084,21,0,400,33,439,0.3209635615348816,2,car,0000000514.tiff
1085,22,116,360,194,394,0.276454359292984,2,car,0000000514.tiff
1086,23,48,378,167,418,0.26142212748527527,2,car,0000000514.tiff
1087,0,1449,726,1701,914,0.9125664830207825,2,car,0000000515.tiff
1088,1,1255,471,1386,586,0.8929192423820496,2,car,0000000515.tiff
1089,2,136,535,294,648,0.8885652422904968,2,car,0000000515.tiff
1090,3,594,350,710,464,0.8832409977912903,5,bus,0000000515.tiff
1091,4,1184,377,1247,429,0.8724161982536316,2,car,0000000515.tiff
1092,5,406,436,499,501,0.8723936676979065,2,car,0000000515.tiff
1093,7,1323,438,1421,507,0.8585548996925354,2,car,0000000515.tiff
1094,8,1093,351,1150,389,0.8444545269012451,2,car,0000000515.tiff
1095,9,1070,446,1156,522,0.8278273344039917,2,car,0000000515.tiff
1096,10,1011,336,1054,373,0.763047993183136,2,car,0000000515.tiff
1097,11,448,337,517,392,0.7044461369514465,2,car,0000000515.tiff
1098,12,1692,320,1786,359,0.6190352439880371,2,car,0000000515.tiff
1099,14,1021,280,1051,307,0.5780926942825317,2,car,0000000515.tiff
1100,16,551,353,615,390,0.5437294244766235,2,car,0000000515.tiff
1101,18,1492,325,1541,363,0.3994534909725189,2,car,0000000515.tiff
1102,20,0,400,33,440,0.33817511796951294,2,car,0000000515.tiff
1103,21,48,378,167,419,0.27176129817962646,2,car,0000000515.tiff
1104,0,122,538,285,656,0.9105477929115295,2,car,0000000516.tiff
1105,1,1423,696,1657,871,0.9105350375175476,2,car,0000000516.tiff
1106,2,1273,1074,1662,1516,0.8840270042419434,2,car,0000000516.tiff
1107,3,1245,462,1371,573,0.8826286792755127,2,car,0000000516.tiff
1108,4,588,355,703,470,0.8725081086158752,5,bus,0000000516.tiff
1109,5,398,442,494,503,0.8721528649330139,2,car,0000000516.tiff
1110,6,1313,434,1409,500,0.8690534234046936,2,car,0000000516.tiff
1111,7,1067,440,1148,511,0.851081907749176,2,car,0000000516.tiff
1112,8,1092,347,1145,385,0.8419773578643799,2,car,0000000516.tiff
1113,9,1179,374,1244,422,0.8363532423973083,2,car,0000000516.tiff
1114,10,1011,334,1053,371,0.768510103225708,2,car,0000000516.tiff
1115,11,444,336,517,392,0.7068223357200623,2,car,0000000516.tiff
1116,12,555,352,613,390,0.6193082928657532,2,car,0000000516.tiff
1117,13,1693,320,1786,359,0.5915763974189758,2,car,0000000516.tiff
1118,15,1019,279,1049,308,0.5512112975120544,2,car,0000000516.tiff
1119,18,1487,325,1541,364,0.3495691418647766,2,car,0000000516.tiff
1120,20,0,401,33,440,0.3157811462879181,2,car,0000000516.tiff
1121,22,865,248,884,268,0.25315365195274353,2,car,0000000516.tiff
1122,0,107,544,274,663,0.9156915545463562,2,car,0000000517.tiff
1123,1,1245,993,1580,1349,0.8950908184051514,2,car,0000000517.tiff
