,index,xmin,ymin,xmax,ymax,confidence,class,name,frame
401,5,693,419,769,476,0.8476921319961548,2,car,0000000478.tiff
402,6,1686,321,1785,359,0.8093418478965759,2,car,0000000478.tiff
403,7,647,349,698,385,0.8092345595359802,2,car,0000000478.tiff
404,8,1111,355,1160,395,0.7937694787979126,2,car,0000000478.tiff
405,9,511,350,580,384,0.7005209922790527,2,car,0000000478.tiff
406,10,445,340,516,389,0.6916817426681519,2,car,0000000478.tiff
407,11,1101,313,1147,341,0.6688229441642761,2,car,0000000478.tiff
408,12,752,284,797,339,0.6200634241104126,2,car,0000000478.tiff
409,16,113,360,191,403,0.4745878279209137,2,car,0000000478.tiff
410,19,753,284,798,338,0.30347710847854614,7,truck,0000000478.tiff
411,20,40,376,143,423,0.2869141697883606,2,car,0000000478.tiff
412,0,354,568,700,962,0.9334943890571594,5,bus,0000000479.tiff
413,1,1336,982,1694,1362,0.9331177473068237,2,car,0000000479.tiff
414,2,1368,602,1555,730,0.908694863319397,2,car,0000000479.tiff
415,3,1137,579,1266,689,0.8868710994720459,2,car,0000000479.tiff
416,4,457,406,539,471,0.865251362323761,2,car,0000000479.tiff
417,5,1686,320,1784,359,0.8026289939880371,2,car,0000000479.tiff
418,6,682,423,762,485,0.7943369150161743,2,car,0000000479.tiff
419,7,1105,353,1154,391,0.77657550573349,2,car,0000000479.tiff
420,8,641,351,694,389,0.7762547135353088,2,car,0000000479.tiff
421,9,512,350,580,383,0.6962289810180664,2,car,0000000479.tiff
422,10,445,340,515,389,0.6934038996696472,2,car,0000000479.tiff
423,11,1101,314,1143,339,0.6497679352760315,2,car,0000000479.tiff
424,12,752,285,796,340,0.5644423365592957,2,car,0000000479.tiff
425,16,113,359,191,403,0.5118570327758789,2,car,0000000479.tiff
426,19,752,286,796,340,0.32819315791130066,5,bus,0000000479.tiff
427,20,1,378,138,434,0.2992396950721741,2,car,0000000479.tiff
428,0,1319,923,1634,1246,0.9269071817398071,2,car,0000000480.tiff
429,1,318,591,694,1015,0.9263170957565308,5,bus,0000000480.tiff
430,2,1352,586,1525,704,0.9071997404098511,2,car,0000000480.tiff
431,3,1130,563,1250,667,0.8890969157218933,2,car,0000000480.tiff
432,4,449,410,535,474,0.8271529078483582,2,car,0000000480.tiff
433,5,1687,320,1785,358,0.7936060428619385,2,car,0000000480.tiff
434,6,1102,349,1150,387,0.7854547500610352,2,car,0000000480.tiff
435,7,636,354,691,391,0.7383008599281311,2,car,0000000480.tiff
436,8,683,428,759,490,0.7323738932609558,2,car,0000000480.tiff
437,9,513,351,581,383,0.6785626411437988,2,car,0000000480.tiff
438,10,446,340,515,389,0.6729572415351868,2,car,0000000480.tiff
439,11,1099,311,1140,338,0.6153700947761536,2,car,0000000480.tiff
440,12,750,286,797,342,0.5922040939331055,2,car,0000000480.tiff
441,14,113,359,192,403,0.4801338315010071,2,car,0000000480.tiff
442,18,750,287,797,343,0.3405311703681946,5,bus,0000000480.tiff
443,19,0,378,138,435,0.33705276250839233,2,car,0000000480.tiff
444,0,268,606,687,1071,0.9357678294181824,5,bus,0000000481.tiff
445,1,1335,569,1500,681,0.9232088327407837,2,car,0000000481.tiff
446,2,1303,871,1584,1151,0.9043930768966675,2,car,0000000481.tiff
447,3,1122,544,1238,644,0.8864530920982361,2,car,0000000481.tiff
448,4,445,412,529,476,0.8613767027854919,2,car,0000000481.tiff
449,5,669,435,752,500,0.846988320350647,2,car,0000000481.tiff
450,6,1688,320,1785,358,0.7978019118309021,2,car,0000000481.tiff
451,7,1096,344,1145,384,0.7692024111747742,2,car,0000000481.tiff
452,8,631,353,687,392,0.7362525463104248,2,car,0000000481.tiff
453,9,444,340,515,390,0.6848528385162354,2,car,0000000481.tiff
454,10,512,351,581,383,0.6355139017105103,2,car,0000000481.tiff
455,11,1099,311,1137,336,0.5890744924545288,2,car,0000000481.tiff
456,13,749,286,796,342,0.49387311935424805,2,car,0000000481.tiff
457,15,749,287,797,342,0.43188175559043884,5,bus,0000000481.tiff
458,16,114,360,192,401,0.43164345622062683,2,car,0000000481.tiff
459,19,0,378,142,436,0.298273503780365,2,car,0000000481.tiff
460,0,216,632,677,1145,0.9371477365493774,5,bus,0000000482.tiff
461,1,1290,826,1545,1072,0.9084486961364746,2,car,0000000482.tiff
462,2,1318,553,1475,660,0.9055085778236389,2,car,0000000482.tiff
463,3,1116,530,1226,628,0.903049647808075,2,car,0000000482.tiff
464,4,440,416,525,479,0.8709365129470825,2,car,0000000482.tiff
465,5,664,443,747,508,0.8613796234130859,2,car,0000000482.tiff
466,6,1688,320,1785,357,0.7974442839622498,2,car,0000000482.tiff
467,7,1096,342,1140,380,0.7859265804290771,2,car,0000000482.tiff
468,8,625,355,681,393,0.7413529753684998,2,car,0000000482.tiff
469,9,444,340,516,390,0.6720557808876038,2,car,0000000482.tiff
470,10,513,351,582,383,0.6331297755241394,2,car,0000000482.tiff
471,11,748,287,796,345,0.6295647025108337,5,bus,0000000482.tiff
472,12,1094,310,1134,335,0.5632108449935913,2,car,0000000482.tiff
473,17,113,360,191,402,0.392274409532547,2,car,0000000482.tiff
474,18,1,379,137,436,0.2584356665611267,2,car,0000000482.tiff
475,0,147,658,668,1233,0.9365959763526917,5,bus,0000000483.tiff
476,1,1306,538,1452,642,0.9069246649742126,2,car,0000000483.tiff
477,2,1280,786,1512,1002,0.9035105109214783,2,car,0000000483.tiff
478,3,1109,515,1215,607,0.8992295861244202,2,car,0000000483.tiff
479,4,433,416,522,482,0.8839114308357239,2,car,0000000483.tiff
480,5,661,447,741,518,0.8062179088592529,2,car,0000000483.tiff
481,6,1687,320,1785,358,0.7991547584533691,2,car,0000000483.tiff
482,7,619,357,675,398,0.796798825263977,2,car,0000000483.tiff
483,8,1093,337,1136,376,0.7367660403251648,2,car,0000000483.tiff
484,9,746,288,796,346,0.6739233136177063,5,bus,0000000483.tiff
485,10,444,340,517,389,0.6693392395973206,2,car,0000000483.tiff
486,11,513,351,583,383,0.660479724407196,2,car,0000000483.tiff
487,16,113,360,191,402,0.41478174924850464,2,car,0000000483.tiff
488,17,1090,308,1131,333,0.40923139452934265,2,car,0000000483.tiff
489,19,1,380,133,435,0.25217771530151367,2,car,0000000483.tiff
490,0,72,687,655,1339,0.9335554242134094,5,bus,0000000484.tiff
491,1,1293,525,1432,623,0.9081783294677734,2,car,0000000484.tiff
492,2,1271,753,1485,947,0.8986387848854065,2,car,0000000484.tiff
493,3,1103,504,1205,591,0.8904204368591309,2,car,0000000484.tiff
494,4,426,419,516,485,0.8557152152061462,2,car,0000000484.tiff
495,5,1688,320,1785,358,0.7933992743492126,2,car,0000000484.tiff
496,6,648,455,734,527,0.7785738110542297,2,car,0000000484.tiff
497,7,612,360,671,400,0.7462944388389587,2,car,0000000484.tiff
498,8,1086,335,1130,373,0.7127444744110107,2,car,0000000484.tiff
499,9,514,351,583,383,0.6852160096168518,2,car,0000000484.tiff
500,10,445,340,517,389,0.6746110320091248,2,car,0000000484.tiff
501,13,744,290,796,351,0.5424244999885559,5,bus,0000000484.tiff
502,14,743,290,795,351,0.5002331733703613,7,truck,0000000484.tiff
503,17,1088,308,1127,328,0.45371097326278687,2,car,0000000484.tiff
504,19,114,360,191,401,0.38930606842041016,2,car,0000000484.tiff
505,0,10,714,641,1479,0.9327828288078308,5,bus,0000000485.tiff
506,1,1281,513,1412,609,0.9120171070098877,2,car,0000000485.tiff
507,2,1264,720,1462,896,0.9085160493850708,2,car,0000000485.tiff
508,3,1099,492,1195,577,0.8816850185394287,2,car,0000000485.tiff
509,4,419,422,510,487,0.8629738092422485,2,car,0000000485.tiff
510,5,634,466,728,540,0.816521167755127,2,car,0000000485.tiff
511,6,1688,320,1784,358,0.8003422021865845,2,car,0000000485.tiff
512,7,609,363,666,402,0.7493353486061096,2,car,0000000485.tiff
513,9,1082,332,1127,369,0.7228462100028992,2,car,0000000485.tiff
514,10,442,340,517,390,0.6883029937744141,2,car,0000000485.tiff
515,11,515,351,582,383,0.6812074780464172,2,car,0000000485.tiff
516,13,742,290,795,353,0.607369065284729,5,bus,0000000485.tiff
517,15,113,360,191,401,0.3947184979915619,2,car,0000000485.tiff
518,18,1084,306,1125,325,0.25832706689834595,2,car,0000000485.tiff
519,0,1,763,620,1529,0.9306080341339111,5,bus,0000000486.tiff
520,1,1268,502,1396,592,0.910732626914978,2,car,0000000486.tiff
521,2,1259,691,1440,850,0.8885780572891235,2,car,0000000486.tiff
522,3,1094,482,1187,562,0.869676411151886,2,car,0000000486.tiff
523,4,622,473,723,551,0.8082957863807678,2,car,0000000486.tiff
524,5,1688,320,1785,358,0.7948346734046936,2,car,0000000486.tiff
525,6,413,427,505,489,0.7718781232833862,2,car,0000000486.tiff
526,7,604,363,662,405,0.7550780773162842,2,car,0000000486.tiff
527,9,739,292,794,354,0.6856309771537781,5,bus,0000000486.tiff
528,10,515,351,582,383,0.6840800642967224,2,car,0000000486.tiff
529,11,445,340,517,389,0.680586040019989,2,car,0000000486.tiff
530,13,1081,329,1122,367,0.599308431148529,2,car,0000000486.tiff
531,17,114,360,191,400,0.39678266644477844,2,car,0000000486.tiff
532,0,2,815,594,1530,0.9297891855239868,5,bus,0000000487.tiff
533,1,1258,492,1378,579,0.9136151671409607,2,car,0000000487.tiff
534,2,1253,666,1425,813,0.9008092284202576,2,car,0000000487.tiff
535,3,1090,473,1177,549,0.8812428116798401,2,car,0000000487.tiff
536,4,407,429,500,493,0.8806329369544983,2,car,0000000487.tiff
537,5,611,482,715,563,0.8308550119400024,2,car,0000000487.tiff
538,6,1687,320,1785,358,0.7910051941871643,2,car,0000000487.tiff
539,7,599,365,659,406,0.755767285823822,2,car,0000000487.tiff
540,8,445,340,517,389,0.6876480579376221,2,car,0000000487.tiff
541,9,515,351,582,383,0.6669071316719055,2,car,0000000487.tiff
542,10,734,294,793,357,0.6186283826828003,5,bus,0000000487.tiff
543,12,1077,328,1119,364,0.5557388663291931,2,car,0000000487.tiff
544,16,114,360,191,400,0.41277995705604553,2,car,0000000487.tiff
545,0,3,875,565,1532,0.9212483167648315,5,bus,0000000488.tiff
546,1,1247,483,1362,565,0.9124563336372375,2,car,0000000488.tiff
547,2,1247,641,1410,780,0.8711246848106384,2,car,0000000488.tiff
548,3,400,429,496,499,0.8689684271812439,2,car,0000000488.tiff
549,4,1085,465,1168,536,0.8336998820304871,2,car,0000000488.tiff
550,5,608,491,705,573,0.8273801803588867,2,car,0000000488.tiff
551,6,1687,321,1785,358,0.8008837699890137,2,car,0000000488.tiff
552,7,734,296,791,357,0.7797550559043884,5,bus,0000000488.tiff
553,8,594,367,652,409,0.7307296991348267,2,car,0000000488.tiff
554,9,446,340,517,389,0.6927251219749451,2,car,0000000488.tiff
555,10,515,351,583,383,0.6585236191749573,2,car,0000000488.tiff
556,13,1076,326,1115,360,0.4595692753791809,2,car,0000000488.tiff
557,15,114,360,192,399,0.42627549171447754,2,car,0000000488.tiff
558,0,1239,475,1349,555,0.9107652306556702,2,car,0000000489.tiff
559,1,1244,621,1398,749,0.8967352509498596,2,car,0000000489.tiff
560,2,3,948,526,1533,0.8954561948776245,5,bus,0000000489.tiff
561,3,393,431,489,504,0.8808748126029968,2,car,0000000489.tiff
562,4,732,298,791,359,0.8164328932762146,5,bus,0000000489.tiff
563,5,1082,446,1159,524,0.8127155303955078,2,car,0000000489.tiff
564,6,1688,320,1785,358,0.8050085306167603,2,car,0000000489.tiff
565,7,588,370,647,412,0.7999666929244995,2,car,0000000489.tiff
566,8,588,503,697,590,0.7782697081565857,2,car,0000000489.tiff
567,9,447,340,517,388,0.7010610103607178,2,car,0000000489.tiff
568,10,1073,323,1111,357,0.6555842161178589,2,car,0000000489.tiff
569,11,515,351,583,382,0.6373788714408875,2,car,0000000489.tiff
570,14,114,360,192,399,0.4481956660747528,2,car,0000000489.tiff
571,17,1077,294,1110,321,0.3287052810192108,2,car,0000000489.tiff
572,0,1230,467,1336,542,0.9022488594055176,2,car,0000000490.tiff
573,1,3,1043,478,1532,0.9013866186141968,5,bus,0000000490.tiff
574,2,1242,601,1386,726,0.8823510408401489,2,car,0000000490.tiff
575,3,385,435,484,506,0.8782245516777039,2,car,0000000490.tiff
576,4,1075,442,1153,512,0.8569896221160889,2,car,0000000490.tiff
577,5,575,515,689,604,0.8140237927436829,2,car,0000000490.tiff
578,6,1688,320,1785,358,0.8068288564682007,2,car,0000000490.tiff
579,7,728,299,788,362,0.7822750210762024,5,bus,0000000490.tiff
580,8,582,369,643,415,0.7821803689002991,2,car,0000000490.tiff
581,9,446,340,516,388,0.6899184584617615,2,car,0000000490.tiff
582,10,515,351,583,383,0.6368577480316162,2,car,0000000490.tiff
583,14,113,359,192,399,0.4469265341758728,2,car,0000000490.tiff
584,15,1071,315,1108,355,0.3866507112979889,2,car,0000000490.tiff
585,0,1221,458,1323,532,0.9090176820755005,2,car,0000000491.tiff
586,1,375,438,478,507,0.8859589695930481,2,car,0000000491.tiff
587,2,1241,582,1375,700,0.8718463778495789,2,car,0000000491.tiff
588,3,5,1162,416,1532,0.8616716265678406,5,bus,0000000491.tiff
589,4,553,524,681,621,0.8368287682533264,2,car,0000000491.tiff
590,5,1072,440,1146,504,0.82993084192276,2,car,0000000491.tiff
591,6,573,371,639,417,0.8150449991226196,2,car,0000000491.tiff
592,7,1688,321,1785,358,0.8073050379753113,2,car,0000000491.tiff
593,8,725,300,787,364,0.7704801559448242,5,bus,0000000491.tiff
594,9,445,340,517,388,0.7122493982315063,2,car,0000000491.tiff
595,10,1065,319,1106,352,0.6599095463752747,2,car,0000000491.tiff
596,11,516,351,584,383,0.6592124700546265,2,car,0000000491.tiff
597,13,111,360,192,399,0.530893087387085,2,car,0000000491.tiff
598,17,1071,293,1104,320,0.30333903431892395,2,car,0000000491.tiff
599,0,1212,451,1310,523,0.8962851166725159,2,car,0000000492.tiff
600,1,369,442,473,512,0.8930128216743469,2,car,0000000492.tiff
601,2,1234,567,1367,680,0.8846157789230347,2,car,0000000492.tiff
602,3,543,537,671,639,0.8484851121902466,2,car,0000000492.tiff
603,4,1068,427,1141,494,0.8259761333465576,2,car,0000000492.tiff
604,5,1688,321,1785,358,0.8080712556838989,2,car,0000000492.tiff
605,6,571,373,636,418,0.8023197650909424,2,car,0000000492.tiff
606,7,721,302,785,366,0.7570859789848328,5,bus,0000000492.tiff
607,8,1831,1127,2045,1385,0.7004690766334534,2,car,0000000492.tiff
608,9,1973,916,2048,1035,0.6992365717887878,2,car,0000000492.tiff
609,10,445,340,517,388,0.6977956295013428,2,car,0000000492.tiff
610,11,1066,316,1102,349,0.6653597950935364,2,car,0000000492.tiff
611,12,7,1316,300,1534,0.6546071171760559,5,bus,0000000492.tiff
612,13,516,351,584,383,0.6201849579811096,2,car,0000000492.tiff
613,16,111,359,192,398,0.4836035668849945,2,car,0000000492.tiff
614,22,1069,291,1102,317,0.2590033710002899,2,car,0000000492.tiff
615,0,1205,444,1299,513,0.8846105337142944,2,car,0000000493.tiff
616,1,362,444,466,516,0.8836307525634766,2,car,0000000493.tiff
617,2,1232,551,1358,658,0.8758330941200256,2,car,0000000493.tiff
618,3,1061,423,1134,485,0.8525937795639038,2,car,0000000493.tiff
619,4,565,378,630,423,0.8118342161178589,2,car,0000000493.tiff
620,5,524,551,659,659,0.8098959922790527,2,car,0000000493.tiff
621,6,1763,1040,2046,1381,0.8080021739006042,2,car,0000000493.tiff
622,7,1902,862,2047,1033,0.8022892475128174,2,car,0000000493.tiff
623,8,1687,320,1785,358,0.8011939525604248,2,car,0000000493.tiff
624,10,718,302,783,369,0.7830137610435486,5,bus,0000000493.tiff
625,11,445,340,517,388,0.7061085104942322,2,car,0000000493.tiff
626,12,1060,311,1099,347,0.6214146018028259,2,car,0000000493.tiff
627,13,517,352,586,384,0.6090511679649353,2,car,0000000493.tiff
628,16,110,359,192,399,0.4930683970451355,2,car,0000000493.tiff
629,0,1199,437,1289,505,0.9125018119812012,2,car,0000000494.tiff
630,1,1709,970,2047,1403,0.8842153549194336,2,car,0000000494.tiff
631,2,1228,537,1349,639,0.8803196549415588,2,car,0000000494.tiff
632,3,1315,1051,1711,1467,0.8610671758651733,2,car,0000000494.tiff
633,4,1059,418,1131,476,0.8560169339179993,2,car,0000000494.tiff
634,5,355,447,460,523,0.8518016338348389,2,car,0000000494.tiff
635,6,1839,817,2047,996,0.8513648509979248,2,car,0000000494.tiff
636,7,499,568,644,681,0.8494296669960022,2,car,0000000494.tiff
637,8,558,381,624,427,0.8265836834907532,2,car,0000000494.tiff
638,9,715,304,782,373,0.8090347647666931,5,bus,0000000494.tiff
639,10,1687,320,1785,358,0.7937089800834656,2,car,0000000494.tiff
640,11,443,340,517,389,0.7033150792121887,2,car,0000000494.tiff
641,12,518,352,586,384,0.6275008320808411,2,car,0000000494.tiff
642,13,1058,313,1095,345,0.6210779547691345,2,car,0000000494.tiff
643,15,111,359,192,399,0.5134133696556091,2,car,0000000494.tiff
644,20,0,378,140,432,0.26278260350227356,2,car,0000000494.tiff
645,0,1280,970,1624,1318,0.9138946533203125,2,car,0000000495.tiff
646,1,1190,430,1278,495,0.8869090676307678,2,car,0000000495.tiff
647,2,344,453,454,527,0.8763137459754944,2,car,0000000495.tiff
648,3,1224,525,1342,621,0.8718420267105103,2,car,0000000495.tiff
649,4,483,585,634,700,0.866484522819519,2,car,0000000495.tiff
650,5,553,382,617,428,0.8325995206832886,2,car,0000000495.tiff
651,6,1056,413,1124,469,0.8184425830841064,2,car,0000000495.tiff
652,7,1783,775,2048,972,0.8179039359092712,2,car,0000000495.tiff
653,8,711,305,780,377,0.8012863993644714,5,bus,0000000495.tiff
654,9,1658,909,2047,1322,0.7824231386184692,2,car,0000000495.tiff
655,10,1686,321,1785,358,0.7811345458030701,2,car,0000000495.tiff
656,11,441,340,517,389,0.7013183236122131,2,car,0000000495.tiff
657,12,1056,312,1092,343,0.5977265238761902,2,car,0000000495.tiff
658,13,519,352,585,383,0.5949091911315918,2,car,0000000495.tiff
659,14,111,360,192,400,0.5697170495986938,2,car,0000000495.tiff
660,20,1,378,138,433,0.34881162643432617,2,car,0000000495.tiff
661,0,1256,902,1553,1200,0.921356201171875,2,car,0000000496.tiff
662,1,337,453,448,532,0.8952949047088623,2,car,0000000496.tiff
663,2,1184,424,1268,487,0.8692017793655396,2,car,0000000496.tiff
664,3,1222,513,1335,605,0.8679516911506653,2,car,0000000496.tiff
665,4,1734,740,2048,918,0.8678333759307861,2,car,0000000496.tiff
666,5,548,386,612,430,0.8474605083465576,2,car,0000000496.tiff
667,6,457,599,619,730,0.791677713394165,2,car,0000000496.tiff
668,7,707,308,776,379,0.7875006198883057,5,bus,0000000496.tiff
669,8,1687,320,1784,359,0.7792391180992126,2,car,0000000496.tiff
670,9,1052,405,1119,461,0.7712761759757996,2,car,0000000496.tiff
671,10,441,340,517,389,0.708747386932373,2,car,0000000496.tiff
672,11,1050,311,1090,341,0.6677975058555603,2,car,0000000496.tiff
673,12,1615,859,2048,1227,0.6387037038803101,2,car,0000000496.tiff
674,13,518,352,584,383,0.6369662284851074,2,car,0000000496.tiff
675,14,111,359,192,401,0.6164650917053223,2,car,0000000496.tiff
676,17,1613,860,2048,1227,0.4802694618701935,7,truck,0000000496.tiff
677,21,0,378,138,432,0.4148670732975006,2,car,0000000496.tiff
678,0,1178,418,1261,480,0.8986270427703857,2,car,0000000497.tiff
679,1,328,456,438,535,0.8942971229553223,2,car,0000000497.tiff
680,2,1233,847,1500,1104,0.8902121782302856,2,car,0000000497.tiff
681,3,1690,702,1981,872,0.8847681283950806,2,car,0000000497.tiff
682,4,1219,501,1327,589,0.8841012120246887,2,car,0000000497.tiff
683,5,1576,817,1989,1149,0.8489313721656799,2,car,0000000497.tiff
684,6,1049,395,1113,453,0.8345654606819153,2,car,0000000497.tiff
685,7,541,388,608,433,0.8264737129211426,2,car,0000000497.tiff
686,8,426,624,603,760,0.8199352622032166,2,car,0000000497.tiff
687,9,702,309,774,381,0.7968230247497559,5,bus,0000000497.tiff
688,10,1687,320,1784,358,0.7746120095252991,2,car,0000000497.tiff
689,11,440,340,517,389,0.7001243829727173,2,car,0000000497.tiff
690,12,519,352,584,383,0.6230050325393677,2,car,0000000497.tiff
691,13,1051,308,1087,339,0.6176629066467285,2,car,0000000497.tiff
692,15,112,359,192,400,0.5975955128669739,2,car,0000000497.tiff
693,21,3,377,139,431,0.38859957456588745,2,car,0000000497.tiff
694,0,1217,491,1321,577,0.8997290730476379,2,car,0000000498.tiff
695,1,1652,675,1914,828,0.8966130018234253,2,car,0000000498.tiff
696,2,1541,776,1916,1079,0.8949964046478271,2,car,0000000498.tiff
697,3,1215,799,1456,1026,0.8943129777908325,2,car,0000000498.tiff
698,4,320,460,434,539,0.8846285343170166,2,car,0000000498.tiff
699,5,1171,413,1252,471,0.8824142217636108,2,car,0000000498.tiff
700,6,700,310,772,383,0.8387827277183533,5,bus,0000000498.tiff
701,7,535,390,603,437,0.8332839012145996,2,car,0000000498.tiff
702,8,1045,393,1108,448,0.8319019675254822,2,car,0000000498.tiff
703,9,396,647,584,795,0.8167308568954468,2,car,0000000498.tiff
704,10,1687,319,1785,358,0.7657057642936707,2,car,0000000498.tiff
705,11,440,340,518,389,0.7082433700561523,2,car,0000000498.tiff
706,12,520,352,585,383,0.6449388861656189,2,car,0000000498.tiff
707,13,114,360,192,400,0.6070536375045776,2,car,0000000498.tiff
708,15,1049,306,1085,338,0.574398934841156,2,car,0000000498.tiff
709,21,13,377,140,430,0.4085696041584015,2,car,0000000498.tiff
710,0,1512,741,1852,1021,0.9114628434181213,2,car,0000000499.tiff
711,1,1200,759,1418,955,0.9069314002990723,2,car,0000000499.tiff
712,2,312,464,427,544,0.8823369145393372,2,car,0000000499.tiff
713,3,1615,652,1857,792,0.8805307745933533,2,car,0000000499.tiff
714,4,357,673,567,834,0.872957706451416,2,car,0000000499.tiff
715,5,1215,481,1312,564,0.8639005422592163,2,car,0000000499.tiff
716,6,1163,407,1243,466,0.8524768352508545,2,car,0000000499.tiff
717,7,525,392,597,441,0.8429388999938965,2,car,0000000499.tiff
718,8,1043,391,1102,442,0.8281456828117371,2,car,0000000499.tiff
719,9,1687,319,1785,358,0.7614753246307373,2,car,0000000499.tiff
720,10,696,312,772,386,0.7167435884475708,5,bus,0000000499.tiff
721,11,444,340,517,389,0.7159439325332642,2,car,0000000499.tiff
722,12,520,352,585,383,0.6683842539787292,2,car,0000000499.tiff
723,13,113,360,192,400,0.6056205630302429,2,car,0000000499.tiff
724,16,1047,304,1082,335,0.5509504675865173,2,car,0000000499.tiff
725,18,21,378,140,429,0.4329995810985565,2,car,0000000499.tiff
726,22,1056,284,1086,306,0.25587210059165955,2,car,0000000499.tiff
727,0,1184,720,1385,900,0.9039525389671326,2,car,0000000500.tiff
728,1,1484,711,1798,967,0.9031155705451965,2,car,0000000500.tiff
729,2,1586,626,1807,759,0.892566442489624,2,car,0000000500.tiff
730,3,1159,403,1235,458,0.8910025954246521,2,car,0000000500.tiff
731,4,1215,474,1308,551,0.8868281245231628,2,car,0000000500.tiff
732,5,318,691,539,875,0.875308096408844,2,car,0000000500.tiff
733,6,521,394,592,443,0.8556570410728455,2,car,0000000500.tiff
734,7,304,470,421,550,0.8542735576629639,2,car,0000000500.tiff
735,8,1034,388,1099,438,0.8193491697311401,2,car,0000000500.tiff
736,9,1687,320,1785,358,0.7774181962013245,2,car,0000000500.tiff
737,10,690,314,769,390,0.7718905210494995,5,bus,0000000500.tiff
738,11,520,352,585,383,0.7041035890579224,2,car,0000000500.tiff
739,12,444,340,517,389,0.6997583508491516,2,car,0000000500.tiff
740,13,1045,304,1080,334,0.6399058103561401,2,car,0000000500.tiff
741,15,114,360,191,400,0.5614857077598572,2,car,0000000500.tiff
742,16,32,376,140,427,0.4112977087497711,2,car,0000000500.tiff
743,0,1459,682,1748,924,0.9031767249107361,2,car,0000000501.tiff
744,1,1169,684,1355,848,0.8845305442810059,2,car,0000000501.tiff
745,2,1151,398,1228,453,0.8773893713951111,2,car,0000000501.tiff
746,3,1211,466,1302,540,0.8734673857688904,2,car,0000000501.tiff
747,4,1557,607,1762,728,0.8726059198379517,2,car,0000000501.tiff
748,5,271,731,513,925,0.8667991757392883,2,car,0000000501.tiff
749,6,515,398,588,446,0.8526533842086792,2,car,0000000501.tiff
750,7,293,475,411,555,0.8515124917030334,2,car,0000000501.tiff
751,8,687,315,763,392,0.826911449432373,5,bus,0000000501.tiff
752,9,1687,320,1785,358,0.7838188409805298,2,car,0000000501.tiff
753,10,1033,381,1096,430,0.7725995779037476,2,car,0000000501.tiff
754,11,521,352,586,384,0.7257628440856934,2,car,0000000501.tiff
755,12,444,340,517,389,0.7065731287002563,2,car,0000000501.tiff
756,13,1044,304,1078,332,0.5983083248138428,2,car,0000000501.tiff
757,14,114,360,192,399,0.5631639957427979,2,car,0000000501.tiff
758,19,17,378,139,430,0.3774155080318451,2,car,0000000501.tiff
759,0,1436,656,1703,883,0.888322114944458,2,car,0000000502.tiff
760,1,283,478,404,562,0.8822523355484009,2,car,0000000502.tiff
761,2,1157,654,1332,804,0.8818761110305786,2,car,0000000502.tiff
762,3,1148,393,1220,446,0.8807206749916077,2,car,0000000502.tiff
763,4,1213,458,1297,531,0.8734443783760071,2,car,0000000502.tiff
764,5,222,766,484,981,0.8672045469284058,2,car,0000000502.tiff
765,6,1531,586,1724,703,0.8451557755470276,2,car,0000000502.tiff
766,7,508,400,580,449,0.83563631772995,2,car,0000000502.tiff
767,8,682,318,761,395,0.819247841835022,5,bus,0000000502.tiff
768,9,1686,321,1785,358,0.7834418416023254,2,car,0000000502.tiff
769,10,1032,375,1092,424,0.7754017114639282,2,car,0000000502.tiff
770,11,523,352,588,385,0.764840304851532,2,car,0000000502.tiff
771,12,443,340,516,389,0.6814466714859009,2,car,0000000502.tiff
772,13,114,360,191,400,0.5341334939002991,2,car,0000000502.tiff
773,14,1043,304,1076,332,0.5140492916107178,2,car,0000000502.tiff
774,20,22,378,140,429,0.34411272406578064,2,car,0000000502.tiff
775,21,1045,284,1078,327,0.30400389432907104,2,car,0000000502.tiff
776,0,1416,635,1665,846,0.8977135419845581,2,car,0000000503.tiff
777,1,1141,389,1214,441,0.8853951692581177,2,car,0000000503.tiff
778,2,158,809,451,1051,0.8845645189285278,2,car,0000000503.tiff
779,3,275,477,398,565,0.8766624927520752,2,car,0000000503.tiff
780,4,1147,629,1309,768,0.8689823150634766,2,car,0000000503.tiff
781,5,1507,568,1686,678,0.8670384287834167,2,car,0000000503.tiff
782,6,499,403,572,452,0.8615491390228271,2,car,0000000503.tiff
783,7,1211,450,1293,519,0.8453031778335571,2,car,0000000503.tiff
784,8,677,321,758,403,0.8148277401924133,5,bus,0000000503.tiff
785,9,1031,373,1088,419,0.7960125207901001,2,car,0000000503.tiff
786,10,523,352,590,386,0.7905922532081604,2,car,0000000503.tiff
787,11,1687,320,1785,358,0.7876536250114441,2,car,0000000503.tiff
788,12,444,340,516,389,0.6908093690872192,2,car,0000000503.tiff
789,13,1041,302,1073,330,0.5356598496437073,2,car,0000000503.tiff
790,14,114,360,191,400,0.4895437955856323,2,car,0000000503.tiff
791,20,27,378,141,429,0.2911544740200043,2,car,0000000503.tiff
792,0,86,851,411,1134,0.9138197898864746,2,car,0000000504.tiff
793,1,1396,613,1629,812,0.9109002351760864,2,car,0000000504.tiff
794,2,265,483,389,571,0.8878903388977051,2,car,0000000504.tiff
795,3,1209,442,1287,510,0.8785033822059631,2,car,0000000504.tiff
796,4,671,322,755,406,0.8750139474868774,5,bus,0000000504.tiff
797,5,1139,605,1290,733,0.8728095293045044,2,car,0000000504.tiff
798,6,1482,552,1654,655,0.8707031607627869,2,car,0000000504.tiff
